utime,value
1538984236489225.0,-1.0943214410004414
1538984236499781.0,-1.0698868314725192
1538984236509717.0,-1.0437068926926043
1538984236519101.0,-1.0210176124166828
1538984236529415.0,-0.9948376736367679
1538984236539008.0,-0.9686577348568529
1538984236549518.0,-0.9442231253289307
1538984236559708.0,-0.9197885158010085
1538984236569706.0,-0.8953539062730863
1538984236579775.0,-0.877900613753143
1538984236589424.0,-0.8552113334772214
1538984236598688.0,-0.832522053201292
1538984236609161.0,-0.8098327729253626
1538984236619141.0,-0.7871434926494411
1538984236629454.0,-0.7644542123735116
1538984236639673.0,-0.7452555906015755
1538984236649687.0,-0.7260569688296395
1538984236658687.0,-0.7120943348136817
1538984236669172.0,-0.6946410422937384
1538984236679589.0,-0.6771877497737951
1538984236689185.0,-0.6614797865058446
1538984236699689.0,-0.6475171524898947
1538984236709672.0,-0.6352998477259296
1538984236718867.0,-0.6213372137099797
1538984236728729.0,-0.6108652381980153
1538984236739137.0,-0.600393262686043
1538984236749661.0,-0.5916666164260713
1538984236759274.0,-0.581194640914107
1538984236768750.0,-0.5724679946541353
1538984236779656.0,-0.5637413483941637
1538984236789221.0,-0.555014702134192
1538984236799633.0,-0.5480333851262131
1538984236809205.0,-0.5445427266222277
1538984236819553.0,-0.5410520681182421
1538984236829091.0,-0.5393067388662415
1538984236839031.0,-0.535816080362256
1538984236849653.0,-0.5340707511102633
1538984236859659.0,-0.5305800926062698
1538984236869694.0,-0.528834763354277
1538984236879037.0,-0.5270894341022844
1538984236889389.0,-0.5270894341022844
1538984236898660.0,-0.5253441048502916
1538984236909231.0,-0.5253441048502916
1538984236918755.0,-0.5235987755982988
1538984236929467.0,-0.5218534463462982
1538984236939655.0,-0.5218534463462982
1538984236950888.0,-0.5201081170943055
1538984236959235.0,-0.5201081170943055
1538984236968676.0,-0.5201081170943055
1538984236979419.0,-0.5183627878423127
1538984236988926.0,-0.5183627878423127
1538984236999599.0,-0.5166174585903199
1538984237009597.0,-0.5148721293383273
1538984237019589.0,-0.5148721293383273
1538984237029353.0,-0.5131268000863265
1538984237039649.0,-0.5131268000863265
1538984237048860.0,-0.509636141582341
1538984237059433.0,-0.5061454830783556
1538984237069012.0,-0.5026548245743622
1538984237089232.0,-0.49741883681838395
1538984237098809.0,-0.49567350756638323
1538984237109121.0,-0.49218284906239773
1538984237119401.0,-0.490437519810405
1538984237128965.0,-0.48694686130641157
1538984237139572.0,-0.48171087355043335
1538984237149099.0,-0.47822021504643997
1538984237159572.0,-0.4764748857944472
1538984237168858.0,-0.47298422729046175
1538984237179524.0,-0.47123889803846897
1538984237188906.0,-0.46774823953447553
1538984237199374.0,-0.4642575810304901
1538984237208938.0,-0.46076692252649665
1538984237218712.0,-0.4590215932745039
1538984237229425.0,-0.4555309347705184
1538984237238882.0,-0.4537856055185257
1538984237249304.0,-0.452040276266525
1538984237259546.0,-0.45029494701453227
1538984237268839.0,-0.44854961776253954
1538984237278690.0,-0.44680428851054677
1538984237289256.0,-0.44505895925855404
1538984237298621.0,-0.4433136300065534
1538984237309518.0,-0.4433136300065534
1538984237319152.0,-0.4433136300065534
1538984237330111.0,-0.4415683007545606
1538984237338994.0,-0.4415683007545606
1538984237349552.0,-0.4415683007545606
1538984237359124.0,-0.4433136300065534
1538984237368569.0,-0.4433136300065534
1538984237379525.0,-0.4415683007545606
1538984237388965.0,-0.4433136300065534
1538984237399365.0,-0.4433136300065534
1538984237408631.0,-0.4433136300065534
1538984237418997.0,-0.4433136300065534
1538984237429604.0,-0.4433136300065534
1538984237438576.0,-0.4433136300065534
1538984237449512.0,-0.4433136300065534
1538984237458939.0,-0.4433136300065534
1538984237469367.0,-0.4433136300065534
1538984237478824.0,-0.4433136300065534
1538984237489226.0,-0.4433136300065534
1538984237498767.0,-0.4433136300065534
1538984237509343.0,-0.4433136300065534
1538984237519479.0,-0.4433136300065534
1538984237529393.0,-0.4433136300065534
1538984237539180.0,-0.4415683007545606
1538984237548514.0,-0.4415683007545606
1538984237559286.0,-0.4415683007545606
1538984237568859.0,-0.4433136300065534
1538984237579412.0,-0.4433136300065534
1538984237589232.0,-0.4415683007545606
1538984237598654.0,-0.4415683007545606
1538984237608993.0,-0.4415683007545606
1538984237618610.0,-0.4415683007545606
1538984237629166.0,-0.4433136300065534
1538984237638448.0,-0.4415683007545606
1538984237648960.0,-0.4433136300065534
1538984237658463.0,-0.4433136300065534
1538984237669479.0,-0.4433136300065534
1538984237679050.0,-0.4433136300065534
1538984237689461.0,-0.4433136300065534
1538984237698763.0,-0.4433136300065534
1538984237709047.0,-0.44505895925855404
1538984237719085.0,-0.44505895925855404
1538984237729608.0,-0.4433136300065534
1538984237739431.0,-0.44505895925855404
1538984237749429.0,-0.4433136300065534
1538984237759301.0,-0.4433136300065534
1538984237768571.0,-0.4433136300065534
1538984237779357.0,-0.44505895925855404
1538984237788954.0,-0.4433136300065534
1538984237799424.0,-0.4433136300065534
1538984237809444.0,-0.4433136300065534
1538984237819398.0,-0.44505895925855404
1538984237829331.0,-0.4433136300065534
1538984237838823.0,-0.4433136300065534
1538984237849159.0,-0.4433136300065534
1538984237858662.0,-0.44505895925855404
1538984237869232.0,-0.4433136300065534
1538984237878903.0,-0.44505895925855404
1538984237889207.0,-0.4433136300065534
1538984237899069.0,-0.4433136300065534
1538984237908526.0,-0.44505895925855404
1538984237919021.0,-0.44505895925855404
1538984237929372.0,-0.4433136300065534
1538984237938987.0,-0.44505895925855404
1538984237948536.0,-0.44505895925855404
1538984237959369.0,-0.44505895925855404
1538984237969369.0,-0.44505895925855404
1538984237979112.0,-0.44680428851054677
1538984237988484.0,-0.44680428851054677
1538984237998738.0,-0.44854961776253954
1538984238009331.0,-0.45029494701453227
1538984238018950.0,-0.452040276266525
1538984238028433.0,-0.4555309347705184
1538984238039336.0,-0.4555309347705184
1538984238049358.0,-0.45727626402251115
1538984238059175.0,-0.4590215932745039
1538984238068716.0,-0.4625122517784973
1538984238079298.0,-0.46774823953447553
1538984238088599.0,-0.47123889803846897
1538984238099140.0,-0.47472955654245447
1538984238109340.0,-0.47822021504643997
1538984238119162.0,-0.4834562028024261
1538984238128576.0,-0.48694686130641157
1538984238139102.0,-0.4939281783143905
1538984238148553.0,-0.49916416607037667
1538984238158525.0,-0.5044001538263548
1538984238169085.0,-0.5113814708343338
1538984238179333.0,-0.5166174585903199
1538984238189215.0,-0.5235987755982988
1538984238199000.0,-0.5305800926062698
1538984238209307.0,-0.535816080362256
1538984238218587.0,-0.5427973973702349
1538984238229048.0,-0.5497787143782138
1538984238238554.0,-0.5567600313861848
1538984238249286.0,-0.5654866776461565
1538984238259295.0,-0.5742133239061281
1538984238269203.0,-0.5794493116621142
1538984238279635.0,-0.5864306286700931
1538984238289018.0,-0.5934119456780721
1538984238298707.0,-0.6021385919380436
1538984238309276.0,-0.6073745796940219
1538984238318775.0,-0.6161012259539935
1538984238329277.0,-0.6213372137099797
1538984238339263.0,-0.626573201465958
1538984238348629.0,-0.6318091892219441
1538984238358335.0,-0.6387905062299231
1538984238368660.0,-0.6440264939859013
1538984238379255.0,-0.6510078109938802
1538984238388844.0,-0.6544984694978736
1538984238398681.0,-0.657989128001859
1538984238409256.0,-0.6632251157578453
1538984238419012.0,-0.6684611035138235
1538984238428271.0,-0.6736970912698096
1538984238438523.0,-0.6789330790257878
1538984238449170.0,-0.684169066781774
1538984238458696.0,-0.6876597252857595
1538984238468277.0,-0.6928957130417457
1538984238479269.0,-0.6981317007977318
1538984238488436.0,-0.70336768855371
1538984238498998.0,-0.710349005561689
1538984238508496.0,-0.7173303225696679
1538984238518956.0,-0.7225663103256461
1538984238528472.0,-0.7260569688296395
1538984238539042.0,-0.7347836150896111
1538984238549239.0,-0.7452555906015755
1538984238558727.0,-0.7539822368615472
1538984238569178.0,-0.7609635538695261
1538984238578378.0,-0.7696902001294977
1538984238588721.0,-0.7784168463894694
1538984238598313.0,-0.7871434926494411
1538984238608846.0,-0.7941248096574199
1538984238619279.0,-0.806342114421377
1538984238629258.0,-0.8168140899333415
1538984238638835.0,-0.8255407361933131
1538984238649207.0,-0.832522053201292
1538984238658447.0,-0.8395033702092709
1538984238668884.0,-0.8482300164692426
1538984238678456.0,-0.8552113334772214
1538984238689090.0,-0.8621926504851924
1538984238698655.0,-0.8709192967451641
1538984238708581.0,-0.877900613753143
1538984238719096.0,-0.8813912722571364
1538984238728327.0,-0.8901179185171081
1538984238739056.0,-0.8988445647770797
1538984238748557.0,-0.9075712110370514
1538984238759183.0,-0.9162978572970231
1538984238769172.0,-0.9215338450530013
1538984238778329.0,-0.9302604913129728
1538984238788775.0,-0.9389871375729445
1538984238799019.0,-0.9494591130849089
1538984238808375.0,-0.9599310885968813
1538984238818989.0,-0.9704030641088457
1538984238828498.0,-0.98087503962081
1538984238839144.0,-0.9896016858807817
1538984238848357.0,-1.0000736613927461
1538984238859019.0,-1.0088003076527177
1538984238868525.0,-1.019272283164682
1538984238878856.0,-1.0314895879286472
1538984238888409.0,-1.0437068926926043
1538984238898999.0,-1.0559241974565694
1538984238909113.0,-1.0681415022205265
1538984238919187.0,-1.078613477732491
1538984238928605.0,-1.0890854532444554
1538984238938989.0,-1.097812099504427
1538984238948198.0,-1.1082840750163994
1538984238958937.0,-1.117010721276371
1538984238968427.0,-1.1274826967883353
1538984238978952.0,-1.1379546723002998
1538984238989101.0,-1.1466813185602713
1538984238998143.0,-1.1571532940722358
1538984239008600.0,-1.1658799403322073
1538984239018764.0,-1.1728612573401862
1538984239028692.0,-1.179842574348165
1538984239038250.0,-1.1850785621041433
1538984239048769.0,-1.1920598791121224
1538984239059089.0,-1.200786525372094
1538984239068429.0,-1.2112585008840584
1538984239078773.0,-1.2164944886400446
1538984239088776.0,-1.2234758056480235
1538984239098154.0,-1.232202451907995
1538984239108626.0,-1.2409290981679668
1538984239118178.0,-1.251401073679931
1538984239129086.0,-1.2601277199399028
1538984239139052.0,-1.2705996954518672
1538984239148669.0,-1.2810716709638315
1538984239158151.0,-1.2915436464758039
1538984239168437.0,-1.3020156219877683
1538984239178115.0,-1.3142329267517254
1538984239188703.0,-1.3264502315156905
1538984239198282.0,-1.335176877775662
1538984239209052.0,-1.3456488532876265
1538984239218134.0,-1.3578661580515836
1538984239228499.0,-1.3700834628155487
1538984239238945.0,-1.3823007675795058
1538984239248352.0,-1.3962634015954636
1538984239258899.0,-1.406735377107428
1538984239268397.0,-1.4172073526193925
1538984239279028.0,-1.425933998879364
1538984239288481.0,-1.4364059743913284
1538984239298927.0,-1.4486232791552935
1538984239308411.0,-1.457349925415265
1538984239318956.0,-1.4678219009272295
1538984239328511.0,-1.4765485471872013
1538984239339063.0,-1.4835298641951802
1538984239349051.0,-1.4922565104551517
1538984239359005.0,-1.4992378274631228
1538984239368725.0,-1.5062191444711017
1538984239378066.0,-1.5132004614790806
1538984239388384.0,-1.5184364492350666
1538984239398935.0,-1.523672436991045
1538984239408384.0,-1.528908424747031
1538984239419017.0,-1.5341444125030093
1538984239428987.0,-1.5411257295109881
1538984239438551.0,-1.54985237577096
1538984239448980.0,-1.5568336927789388
1538984239458241.0,-1.5638150097869177
1538984239468610.0,-1.5725416560468892
1538984239478205.0,-1.5830136315588537
1538984239488778.0,-1.5917402778188254
1538984239498694.0,-1.6022122533307899
1538984239508574.0,-1.6161748873467476
1538984239518993.0,-1.6301375213626974
1538984239528468.0,-1.6388641676226692
1538984239538039.0,-1.652826801638627
1538984239548564.0,-1.6667894356545847
1538984239558119.0,-1.6824973989225274
1538984239568969.0,-1.6999506914424707
1538984239578958.0,-1.717403983962414
1538984239588825.0,-1.736602605734358
1538984239598371.0,-1.755801227506294
1538984239608825.0,-1.7715091907742444
1538984239618339.0,-1.7854718247901944
1538984239628904.0,-1.806415775814131
1538984239638442.0,-1.82735972683806
1538984239648954.0,-1.846558348609996
1538984239658107.0,-1.8692476288859254
1538984239668449.0,-1.891936909161847
1538984239678771.0,-1.9163715186897692
1538984239688210.0,-1.9390607989656985
1538984239698866.0,-1.9565140914856418
1538984239708355.0,-1.9792033717615634
1538984239718921.0,-2.0018926520374927
1538984239728630.0,-2.026327261565415
1538984239738064.0,-2.0490165418413366
1538984239748348.0,-2.071705822117266
1538984239758673.0,-2.0943951023931953
1538984239768259.0,-2.117084382669117
1538984239778850.0,-2.138028333693054
1538984239788894.0,-2.15722695546499
1538984239798677.0,-2.1781709064889183
1538984239808904.0,-2.199114857512855
1538984239818430.0,-2.218313479284791
1538984239828711.0,-2.237512101056727
1538984239838231.0,-2.258456052080656
1538984239848802.0,-2.279400003104593
1538984239858389.0,-2.3003439541285218
1538984239868875.0,-2.316051917396472
1538984239877999.0,-2.3387411976724017
1538984239888332.0,-2.35968514869633
1538984239898808.0,-2.3788837704682666
1538984239908478.0,-2.399827721492203
1538984239917989.0,-2.422517001768125
1538984239928877.0,-2.443460952792061
1538984239938868.0,-2.46440490381599
1538984239948448.0,-2.485348854839919
1538984239958842.0,-2.5010568181078696
1538984239968044.0,-2.522000769131806
1538984239978544.0,-2.544690049407728
1538984239988030.0,-2.567379329683657
1538984239998680.0,-2.588323280707586
1538984240008570.0,-2.612757890235508
1538984240018854.0,-2.633701841259437
1538984240027911.0,-2.6546457922833735
1538984240038776.0,-2.670353755551324
1538984240048204.0,-2.691297706575253
1538984240058611.0,-2.712241657599182
1538984240068102.0,-2.7331856086231183
1538984240079259.0,-2.750638901143062
1538984240088830.0,-2.7715828521669907
1538984240097977.0,-2.7907814739389267
1538984240108381.0,-2.8099800957108707
1538984240118559.0,-2.827433388230814
1538984240128065.0,-2.8413960222467636
1538984240138616.0,-2.858849314766707
1538984240148215.0,-2.8745572780346578
1538984240158817.0,-2.8867745827986147
1538984240168500.0,-2.9024825460665653
1538984240177914.0,-2.918190509334516
1538984240188163.0,-2.9321531433504737
1538984240198599.0,-2.9478611066184164
1538984240208151.0,-2.9583330821303884
1538984240228798.0,-2.9897490086662817
1538984240238791.0,-3.0072023011862252
1538984240247974.0,-3.0246555937061683
1538984240258324.0,-3.040363556974119
1538984240268586.0,-3.059562178746055
1538984240278341.0,-3.077015471265998
1538984240287834.0,-3.090978105281956
1538984240298487.0,-3.1084313978018994
1538984240308773.0,-3.1276300195738354
1538984240318025.0,-3.1468286413457713
1538984240328372.0,-3.164281933865715
1538984240338639.0,-3.183480555637651
1538984240348238.0,-3.202679177409595
1538984240358762.0,-3.220132469929538
1538984240368366.0,-3.239331091701474
1538984240378774.0,-3.253293725717424
1538984240388566.0,-3.2724923474893677
1538984240397990.0,-3.291690969261304
1538984240408281.0,-3.31088959103324
1538984240417796.0,-3.328342883553183
1538984240428270.0,-3.3457961760731267
1538984240437839.0,-3.36324946859307
1538984240448780.0,-3.3807027611130134
1538984240457869.0,-3.3929200658769703
1538984240468480.0,-3.408628029144921
1538984240478312.0,-3.426081321664864
1538984240488519.0,-3.4417892849328147
1538984240498011.0,-3.459242577452758
1538984240508622.0,-3.4749505407207084
1538984240518722.0,-3.490658503988659
1538984240528725.0,-3.5063664672566017
1538984240538000.0,-3.5203291012725595
1538984240548395.0,-3.532546406036517
1538984240557871.0,-3.5465090400524746
1538984240568504.0,-3.5587263448164315
1538984240577980.0,-3.570943649580397
1538984240588638.0,-3.5831609543443537
1538984240598742.0,-3.593632929856318
1538984240608396.0,-3.6041049053682905
1538984240617977.0,-3.614576880880255
1538984240628513.0,-3.6215581978882336
1538984240637842.0,-3.6302848441482056
1538984240648310.0,-3.6372661611561763
1538984240657851.0,-3.6442474781641554
1538984240668688.0,-3.651228795172134
1538984240677919.0,-3.658210112180113
1538984240698678.0,-3.6704274169440705
1538984240708366.0,-3.677408733952049
1538984240717923.0,-3.6826447217080354
1538984240728663.0,-3.6896260387160065
1538984240738666.0,-3.696607355723985
1538984240748667.0,-3.7035886727319642
1538984240758131.0,-3.710569989739943
1538984240767668.0,-3.717551306747922
1538984240777973.0,-3.724532623755893
1538984240788546.0,-3.729768611511879
1538984240798082.0,-3.7332592700158647
1538984240808661.0,-3.738495257771851
1538984240818669.0,-3.743731245527837
1538984240828144.0,-3.7472219040318224
1538984240838523.0,-3.7524578917878086
1538984240848035.0,-3.7524578917878086
1538984240858644.0,-3.754203221039801
1538984240868155.0,-3.755948550291794
1538984240878636.0,-3.755948550291794
1538984240888634.0,-3.755948550291794
1538984240898047.0,-3.755948550291794
1538984240908474.0,-3.755948550291794
1538984240918188.0,-3.755948550291794
1538984240928644.0,-3.755948550291794
1538984240938165.0,-3.755948550291794
1538984240947753.0,-3.755948550291794
1538984240958622.0,-3.755948550291794
1538984240968601.0,-3.755948550291794
1538984240978176.0,-3.755948550291794
1538984240988503.0,-3.755948550291794
1538984240997823.0,-3.755948550291794
1538984241008350.0,-3.755948550291794
1538984241018354.0,-3.755948550291794
1538984241028595.0,-3.757693879543787
1538984241037952.0,-3.7594392087957793
1538984241048195.0,-3.762929867299773
1538984241058568.0,-3.7646751965517655
1538984241067823.0,-3.7699111843077517
1538984241079069.0,-3.77514717206373
1538984241087998.0,-3.782128489071709
1538984241098579.0,-3.7891098060796877
