utime,ax,ay,az,orientation_1,orientation_2,orientation_3,orientation_4,px,py,pz,rotation_rate_x,rotation_rate_y,rotation_rate_z,vx,vy,vz
1542800989045645.0,-0.4819539576361891,-0.3526447809916828,9.761892386887206,0.284192152118988,0.0,0.0,-0.9587673443927771,1321.389989020274,903.7553452210441,0.0,0.00040517724119126797,-0.0001224327861564234,0.00023073796182870865,2.0069094094765558e-44,0.0,0.0
1542800989065674.0,-0.4834671243311007,-0.35109763699906915,9.762031167023432,0.2841899222361502,0.0,0.0,-0.9587680053586535,1321.3899941867276,903.7553651334497,0.0,-0.0003265421255491674,-0.0003131806734018028,0.000825734983664006,1.3304027442841906e-44,0.0,0.0
1542800989085901.0,-0.48345458306890665,-0.35004463644480455,9.762693866079765,0.2841916634485453,0.0,0.0,-0.9587674892414473,1321.3899981451598,903.7553841655648,0.0,0.0005926421727053821,-0.001293893321417272,-0.0005041643744334579,8.819388925285627e-45,0.0,0.0
1542800989105636.0,-0.4850204057722147,-0.3474667382777402,9.764162602372869,0.2841902080566732,0.0,0.0,-0.9587679206380993,1321.390002209664,903.7554031624403,0.0,0.001532736700028181,-0.0008520521223545074,0.0011629611253738403,5.84647178079149e-45,0.0,0.0
1542800989125641.0,-0.4849582761620325,-0.3478355465633079,9.764665173053395,0.2841935576076194,0.0,0.0,-0.9587669277850195,1321.3900043759286,903.7554208272652,0.0,-0.00010172941256314516,0.0019729556515812874,0.0006361535633914173,3.875691680360294e-45,0.0,0.0
1542800989145651.0,-0.484649241852435,-0.34629405672986785,9.764100585449272,0.2841973524090203,0.0,0.0,-0.9587658029381853,1321.3900045128057,903.7554370755136,0.0,0.0005128466291353106,-9.052045788848773e-05,0.0012426611501723528,2.5692394600390035e-45,0.0,0.0
1542800989165710.0,-0.48170619932308434,-0.3444635681254101,9.76357007927232,0.2842036679175376,0.0,0.0,-0.9587639308725678,1321.390001654202,903.7554512808272,0.0,-0.0006378028774634004,0.0010405810317024589,0.001105746254324913,1.7031776383223198e-45,0.0,0.0
1542800989185640.0,-0.4819159548115079,-0.3431685624036624,9.76204285255295,0.2842105844141417,0.0,0.0,-0.9587618806079913,1321.3899956564737,903.7554633479608,0.0,0.0004975334741175175,0.0007517774356529117,-0.0005664157797582448,1.1290555484606943e-45,0.0,0.0
1542800989205719.0,-0.48124820651678146,-0.3443572667396581,9.7596943911963,0.2842112178775086,0.0,0.0,-0.9587616928270463,1321.3899891416584,903.7554749845267,0.0,8.505551522830501e-05,0.0006180519121699035,8.837878340273164e-06,7.484635793865647e-46,0.0,0.0
1542800989224923.0,-0.4818442983391432,-0.3450008393636911,9.75842651419265,0.28421062932087493,0.0,0.0,-0.9587618672960624,1321.389982741807,903.7554865863466,0.0,-0.0008919898536987603,-0.0023429032880812883,-0.00037397639243863523,4.9616489678643165e-46,0.0,0.0
1542800989245610.0,-0.4824460502842784,-0.3496059411804719,9.759328290017159,0.28420802041039805,0.0,0.0,-0.9587626406647283,1321.3899770708424,903.7554985808656,0.0,0.0006800671108067036,-0.0014213836984708905,0.0003228941932320595,3.289132719121181e-46,0.0,0.0
1542800989265636.0,-0.48146221785260657,-0.3513369363883573,9.758717525515932,0.2842070870801998,0.0,0.0,-0.9587629173332621,1321.38997164343,903.7555106399267,0.0,0.000867386523168534,0.0005482612177729607,0.0006915671983733773,2.180402949515823e-46,0.0,0.0
1542800989285614.0,-0.48090902330001994,-0.35133369268721315,9.760181713013443,0.2842084875213023,0.0,0.0,-0.9587625021979395,1321.389965488071,903.7555221317702,0.0,0.0002974836097564548,0.000943262770306319,0.0009958483278751373,1.445413556777228e-46,0.0,0.0
1542800989305081.0,-0.48120166149422466,-0.35250540384261403,9.758306554692151,0.28421214551794155,0.0,0.0,-0.9587614178407934,1321.389957806517,903.755532529178,0.0,-0.0018995993304997683,-0.0009371201740577817,0.0011384717654436827,9.581808493605853e-47,0.0,0.0
1542800989326205.0,-0.48081522896778833,-0.3532285448081124,9.756972890245512,0.2842181014042474,0.0,0.0,-0.9587596522769223,1321.3899473998727,903.7555410852544,0.0,0.0004339620063547045,0.0003291202592663467,-8.252868610725272e-06,6.351888259083728e-47,0.0,0.0
1542800989345651.0,-0.4793144381912567,-0.3527877815485032,9.75514647370764,0.28421977482475697,0.0,0.0,-0.9587591562006407,1321.3899366114908,903.7555492912671,0.0,-0.0005488506285473704,0.00013324618339538574,-3.0185561627149582e-05,4.210737929359556e-47,0.0,0.0
1542800989368393.0,-0.4797793347449947,-0.35380701541308734,9.756658002687889,0.2842198134405979,0.0,0.0,-0.95875914475315,1321.3899251787236,903.7555570472149,0.0,0.00039771810406818986,-0.0008105806191451848,0.000765525212045759,2.7913453742501497e-47,0.0,0.0
1542800989384980.0,-0.4792743335553602,-0.3535005364136677,9.75652857064459,0.284220986327388,0.0,0.0,-0.9587587970553838,1321.3899147370003,903.755565307939,0.0,0.0003855249669868499,0.0008833295432850718,-0.0004099408979527652,1.8504141385813566e-47,0.0,0.0
1542800989405769.0,-0.4797653073091362,-0.35251100179995426,9.758265650887973,0.28421959594062984,0.0,0.0,-0.9587592092300053,1321.3899041286882,903.7555733844944,0.0,0.0005483189015649259,0.0002479816903360188,-0.0003242660313844681,1.22666027495132e-47,0.0,0.0
1542800989425639.0,-0.4799118271536808,-0.35214893282370585,9.758376395611153,0.284216524807214,0.0,0.0,-0.9587601196475114,1321.3898951108172,903.7555824020659,0.0,-4.092367453267798e-05,-0.0004414680297486484,0.0011525291483849287,8.131668466915422e-48,0.0,0.0
1542800989445031.0,-0.4771432162616893,-0.3544488452053646,9.76082375112357,0.2842182803631596,0.0,0.0,-0.9587595992256914,1321.3898856531896,903.7555910338097,0.0,0.00020469597075134516,-0.000632036360912025,-0.00011594677198445424,5.390574179835631e-48,0.0,0.0
1542800989465600.0,-0.47698707398719903,-0.35270780856944334,9.762154916434191,0.2842179234699372,0.0,0.0,-0.9587597050243805,1321.3898761846328,903.7555995796982,0.0,-0.0002727832179516554,0.000509878620505333,0.0005056821973994374,3.573472050236356e-48,0.0,0.0
1542800989485645.0,-0.47794037745918727,-0.3516736225825982,9.761893427614666,0.28421870508865965,0.0,0.0,-0.9587594733183737,1321.3898666870969,903.755608018778,0.0,-0.0014601319562643766,-0.0007302140002138913,-0.0005792950978502631,2.368894679455056e-48,0.0,0.0
1542800989505617.0,-0.4793492913030595,-0.3494430560754252,9.760570287879734,0.28421585099315344,0.0,0.0,-0.9587603193938711,1321.389858526308,903.7556172379826,0.0,-0.00047522797831334174,0.0012002428993582726,0.000923569779843092,1.570366837479338e-48,0.0,0.0
1542800989525606.0,-0.4801494640252086,-0.34838851030822926,9.759709640233933,0.2842169987640288,0.0,0.0,-0.9587599791467978,1321.3898500410055,903.7556261584368,0.0,-0.0002830787270795554,-0.0013508801348507404,0.00048611071542836726,1.041013779819942e-48,0.0,0.0
1542800989545601.0,-0.48175156382119305,-0.3493638050041927,9.757798039611536,0.28421855828190956,0.0,0.0,-0.9587595168383742,1321.3898410789143,903.7556346817504,0.0,-0.000819143489934504,-0.00016125795082189143,0.00022998041822575033,6.900997040376314e-49,0.0,0.0
1542800989565618.0,-0.48219437064653364,-0.34865019857889884,9.756981386478332,0.28421931033508513,0.0,0.0,-0.9587592938963609,1321.3898319760092,903.7556430272027,0.0,-0.0006744938436895609,0.0001870372361736372,0.0007104541291482747,4.5747482957929584e-49,0.0,0.0
1542800989585612.0,-0.48188073119482155,-0.3505879318106863,9.756631700029704,0.284221485806657,0.0,0.0,-0.9587586489862067,1321.3898221829334,903.755650837871,0.0,0.0009257259080186486,0.00016911952116061002,-0.0005013762856833637,3.032651926585864e-49,0.0,0.0
1542800989605647.0,-0.48165901917268494,-0.34958909343981287,9.758707845696865,0.2842196571709548,0.0,0.0,-0.9587591910785653,1321.3898133146588,903.7556591646509,0.0,-0.00030507249175570905,0.000397904688725248,-0.00031784511520527303,2.0103789570855085e-49,0.0,0.0
1542800989625608.0,-0.48131788984532076,-0.35053318295127933,9.760247404571084,0.2842164484965876,0.0,0.0,-0.9587601422691635,1321.3898059394467,903.7556683762498,0.0,9.672860323917121e-05,0.0001618915266590193,-0.00033410172909498215,1.3327027462865625e-49,0.0,0.0
1542800989645606.0,-0.4822906033957903,-0.352661166838854,9.761782984982007,0.28421251441537626,0.0,0.0,-0.9587613084859492,1321.3898002750389,903.7556786153657,0.0,-0.00018084226758219302,-0.0003634692111518234,0.0013880465412512422,8.834635896381412e-50,0.0,0.0
1542800989665189.0,-0.4831405118872978,-0.35293888323343425,9.759936880086679,0.28421490902828467,0.0,0.0,-0.9587605986303588,1321.3897938510286,903.755688270212,0.0,-0.00011032833572244272,-5.3862295317230746e-05,-0.0004972394672222435,5.856579168844019e-50,0.0,0.0
1542800989685658.0,-0.4818244025293829,-0.3524787103939791,9.76069123584509,0.2842134689049783,0.0,0.0,-0.9587610255392106,1321.3897878601565,903.755698131168,0.0,-0.0006006650510244071,-0.0002627488283906132,0.0011126024182885885,3.882391981200548e-50,0.0,0.0
1542800989705641.0,-0.4815713140956738,-0.35261582243165235,9.761424658146925,0.28421620703645567,0.0,0.0,-0.9587602138479728,1321.389780973639,903.7557073267393,0.0,-0.000689786858856678,0.0007150419987738132,7.046219252515584e-05,2.5736811645740017e-50,0.0,0.0
1542800989725570.0,-0.48091775003935905,-0.351719202842917,9.761792603259279,0.2842170202945331,0.0,0.0,-0.9587599727642456,1321.3897738737223,903.7557162999597,0.0,0.0007514947792515159,-0.0012938714353367686,-0.00047308875946328044,1.7061220940485015e-50,0.0,0.0
1542800989745739.0,-0.4795454445733248,-0.3516510622364605,9.764002212634535,0.28421468340548206,0.0,0.0,-0.958760665513934,1321.3897677513546,903.7557258293613,0.0,2.5025103241205215e-05,3.260467201471329e-05,0.0004613497876562178,1.1310074611678838e-50,0.0,0.0
1542800989765611.0,-0.48043707755753257,-0.35008520982800784,9.765020467270535,0.2842143514529436,0.0,0.0,-0.9587607639177683,1321.3897619126146,903.7557354596353,0.0,-8.627500210423023e-05,-0.001086451462469995,-4.1804323700489476e-05,7.497575242004092e-51,0.0,0.0
1542800989785576.0,-0.48129591713794423,-0.35079078223509186,9.762747269787415,0.2842131456423548,0.0,0.0,-0.9587611213665673,1321.3897565952518,903.7557453472936,0.0,0.00017398924683220685,0.0005654238048009574,0.0007019912591204047,4.9702266730819125e-51,0.0,0.0
1542800989805152.0,-0.4812757171008075,-0.35080753286724325,9.76249096913797,0.2842143270196666,0.0,0.0,-0.9587607711607511,1321.3897509415654,903.7557549294629,0.0,-0.0001461617212044075,-0.001038860296830535,-0.0008662992040626705,3.294818976062957e-51,0.0,0.0
1542800989825641.0,-0.48133897854566193,-0.35262636480027715,9.762164123428274,0.2842107542425755,0.0,0.0,-0.9587618302648819,1321.3897465392736,903.7557652531234,0.0,-0.00018860225100070238,0.00103855412453413,0.00013402863987721503,2.1841724329834484e-51,0.0,0.0
1542800989845600.0,-0.48215075080612274,-0.3526478822656607,9.762239586444315,0.2842086016349456,0.0,0.0,-0.9587624683709249,1321.389743127727,903.7557761406554,0.0,0.0008266342920251191,-0.0005222705076448619,-0.0005539737758226693,1.4479123896224882e-51,0.0,0.0
1542800989865567.0,-0.4819936236084519,-0.3506838566757922,9.759798550291487,0.28420453916169774,0.0,0.0,-0.9587636726117063,1321.3897413085033,903.755787983663,0.0,0.0008332765428349376,-0.0003073102852795273,0.00018941611051559448,9.598373536647376e-52,0.0,0.0
1542800989885694.0,-0.4812194438838533,-0.34957110148957593,9.759378814163298,0.2842024314109616,0.0,0.0,-0.9587642974058315,1321.3897402069474,903.755800216628,0.0,-1.3271579518914223e-05,0.0009573620045557618,-0.00047270767390727997,6.362869411804207e-52,0.0,0.0
1542800989907562.0,-0.48153014330270516,-0.3492347886113484,9.758077879850019,0.28419860856109413,0.0,0.0,-0.9587654305887015,1321.3897402277437,903.7558131337747,0.0,8.227559737861156e-05,0.001310993335209787,0.000935926684178412,4.218017458592786e-52,0.0,0.0
1542800989925584.0,-0.4807494819974455,-0.34857687314570485,9.759851457625217,0.28419974188926445,0.0,0.0,-0.9587650946452293,1321.3897402246635,903.755825931178,0.0,0.0005718476022593677,-4.524774703895673e-05,-0.00011013597395503893,2.796171055779797e-52,0.0,0.0
1542800989945428.0,-0.4816656739078544,-0.34811208433169166,9.75938185788571,0.28419951770229135,0.0,0.0,-0.9587651610993095,1321.3897398017607,903.755838376082,0.0,0.0005644025513902307,0.0006196355680003762,-3.311801629024558e-05,1.853613136961537e-52,0.0,0.0
1542800989965621.0,-0.48100352400016716,-0.3481983947380778,9.760086268550653,0.284198689641615,0.0,0.0,-0.9587654065546947,1321.3897394445107,903.7558507898302,0.0,-8.492550114169717e-05,0.0005101097049191594,0.00043035190901719034,1.228780926837178e-52,0.0,0.0
1542800989985610.0,-0.4803728051210891,-0.3474036681093519,9.760158969313114,0.2841993337155411,0.0,0.0,-0.9587652156370935,1321.3897386211647,903.7558628241171,0.0,-0.0010747084161266685,0.0001763471373124048,-0.00033497196272946894,8.145726505984324e-53,0.0,0.0
