utime,FL_wheel_speed,FR_wheel_speed,RL_wheel_speed,RR_wheel_speed,longitudinal_accel,odom_speed,odom,meanEffTorque,pedal_cc,regen,requestedTorqueAfterProc,transversal_accel,left_solar,right_solar,steer_corrected,steer_offset_can,steer_raw
1542800368050699.0,189.2763,209.5842,184.8144,206.28990000000002,-0.09999999999999964,22.0,84.0,37.0,244.0,0.0,-334.5,-0.19599999999999795,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368058179.0,189.9852,210.0429,184.8144,206.28990000000002,-0.14999999999999858,22.0,84.0,38.0,249.0,0.0,-332.5,-0.19999999999998863,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368069848.0,189.9852,210.0429,185.7318,206.5401,-0.14999999999999858,22.0,84.0,38.5,254.0,0.0,-330.5,-0.19999999999998863,0.0,0.0,173.80000000000018,-13.300000000000182,160.5
1542800368078383.0,188.5674,211.002,185.7318,206.5401,-0.049999999999998934,22.0,84.0,39.5,254.0,0.0,-330.5,-0.21199999999998909,0.0,0.0,173.80000000000018,-13.300000000000182,160.5
1542800368089925.0,188.5674,211.002,185.2731,206.99880000000002,-0.049999999999998934,22.0,84.0,40.5,254.0,0.0,-330.5,-0.21199999999998909,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368098947.0,189.9852,209.5842,185.2731,206.99880000000002,-0.09999999999999964,22.0,84.0,41.0,254.0,0.0,-330.5,-0.21199999999998909,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368109455.0,189.9852,209.5842,184.8144,206.7903,-0.09999999999999964,22.0,84.0,42.0,254.0,0.0,-330.5,-0.21199999999998909,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368120366.0,190.6941,210.0429,184.8144,206.7903,-0.09999999999999964,22.0,28.0,42.5,254.0,0.0,-330.5,-0.19999999999998863,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368130097.0,190.6941,210.0429,184.8144,205.3725,-0.09999999999999964,22.0,28.0,43.5,257.0,0.0,-330.5,-0.19999999999998863,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368139347.0,189.735,212.1696,184.8144,205.3725,-0.14999999999999858,22.0,28.0,44.0,257.0,0.0,-330.5,-0.21600000000000819,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368149907.0,189.735,212.1696,184.3557,207.70770000000002,-0.14999999999999858,22.0,28.0,44.5,262.0,0.0,-328.5,-0.21600000000000819,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368158574.0,190.1937,212.1696,184.3557,207.70770000000002,-0.049999999999998934,22.0,28.0,45.5,266.0,0.0,-326.5,-0.23199999999999932,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368169281.0,190.1937,212.1696,184.5642,210.0429,-0.049999999999998934,22.0,28.0,46.0,266.0,0.0,-326.5,-0.23199999999999932,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368178184.0,190.9026,211.7109,184.5642,210.0429,-0.09999999999999964,22.0,28.0,47.0,266.0,0.0,-326.5,-0.22800000000000864,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368189698.0,190.9026,211.7109,186.4407,205.1223,-0.09999999999999964,22.0,28.0,47.5,266.0,0.0,-326.5,-0.22800000000000864,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368199185.0,190.9026,211.7109,186.4407,205.1223,0.25,22.0,28.0,48.0,266.0,0.0,-326.5,-0.21199999999998909,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368209241.0,190.9026,211.7109,188.3172,210.7518,0.25,22.0,28.0,48.5,266.0,0.0,-326.5,-0.21199999999998909,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368219034.0,191.82,211.4607,188.3172,210.7518,0.15000000000000036,22.0,92.0,49.0,266.0,0.0,-326.5,-0.24799999999999045,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368230196.0,191.82,211.4607,186.9411,208.6668,0.15000000000000036,22.0,92.0,49.5,265.0,0.0,-326.5,-0.24799999999999045,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368238301.0,191.82,211.4607,186.9411,208.6668,0.05000000000000071,22.0,92.0,50.0,265.0,0.0,-326.5,-0.27600000000001046,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368250483.0,191.82,211.4607,190.6941,208.6668,0.05000000000000071,22.0,92.0,50.5,265.0,0.0,-326.5,-0.27600000000001046,0.0,0.0,173.70000000000027,-13.300000000000182,160.4000000000001
1542800368258424.0,192.5289,213.7542,190.6941,208.6668,0.45000000000000107,22.0,92.0,50.5,265.0,0.0,-326.5,-0.24799999999999045,0.0,0.0,173.60000000000036,-13.300000000000182,160.30000000000018
1542800368269735.0,192.5289,213.7542,188.5674,211.25220000000002,0.45000000000000107,22.0,92.0,51.0,265.0,0.0,-326.5,-0.24799999999999045,0.0,0.0,173.60000000000036,-13.300000000000182,160.30000000000018
1542800368279298.0,191.56980000000001,213.5457,188.5674,211.25220000000002,0.10000000000000142,22.0,92.0,51.5,265.0,0.0,-326.5,-0.24799999999999045,0.0,0.0,173.5,-13.300000000000182,160.19999999999982
1542800368289022.0,191.56980000000001,213.5457,189.0261,210.0429,0.10000000000000142,22.0,92.0,52.0,272.0,0.0,-324.5,-0.24799999999999045,0.0,0.0,173.30000000000018,-13.300000000000182,160.0
1542800368298626.0,192.7374,213.5457,189.0261,210.0429,0.15000000000000036,22.0,92.0,52.5,277.0,0.0,-324.5,-0.21999999999999886,0.0,0.0,173.20000000000027,-13.300000000000182,159.9000000000001
1542800368309156.0,192.7374,213.5457,189.735,211.002,0.15000000000000036,22.0,92.0,53.0,285.0,0.0,-320.5,-0.21999999999999886,0.0,0.0,172.9000000000001,-13.300000000000182,159.5999999999999
1542800368318561.0,193.69650000000001,214.7133,189.735,211.002,0.10000000000000142,23.0,36.0,53.5,288.0,0.0,-320.5,-0.21999999999999886,0.0,0.0,172.80000000000018,-13.300000000000182,159.5
1542800368330254.0,193.69650000000001,214.7133,189.0261,211.9194,0.10000000000000142,23.0,36.0,54.5,288.0,0.0,-320.5,-0.21999999999999886,0.0,0.0,172.5,-13.300000000000182,159.19999999999982
1542800368338550.0,192.98760000000001,214.7133,189.0261,211.9194,0.15000000000000036,23.0,36.0,55.0,288.0,0.0,-320.5,-0.24399999999999977,0.0,0.0,172.30000000000018,-13.300000000000182,159.0
1542800368356343.0,192.98760000000001,214.7133,189.4848,211.002,0.15000000000000036,23.0,36.0,55.5,288.0,0.0,-320.5,-0.24399999999999977,0.0,0.0,172.0,-13.300000000000182,158.69999999999982
1542800368358736.0,195.0726,215.63070000000002,189.4848,211.002,0.15000000000000036,23.0,36.0,56.0,288.0,0.0,-320.5,-0.23599999999999,0.0,0.0,171.60000000000036,-13.300000000000182,158.30000000000018
1542800368369119.0,195.0726,215.63070000000002,189.2763,212.1696,0.15000000000000036,23.0,36.0,56.5,288.0,0.0,-320.5,-0.23599999999999,0.0,0.0,171.30000000000018,-13.300000000000182,158.0
1542800368378562.0,194.6139,215.63070000000002,189.2763,212.1696,0.15000000000000036,23.0,36.0,57.0,288.0,0.0,-320.5,-0.22800000000000864,0.0,0.0,171.0,-13.300000000000182,157.69999999999982
1542800368389194.0,194.6139,215.63070000000002,192.5289,211.4607,0.15000000000000036,23.0,36.0,57.5,287.0,0.0,-320.5,-0.22800000000000864,0.0,0.0,170.70000000000027,-13.300000000000182,157.4000000000001
1542800368398762.0,194.40540000000001,216.1311,192.5289,211.4607,0.15000000000000036,23.0,36.0,57.5,287.0,0.0,-320.5,-0.21199999999998909,0.0,0.0,170.4000000000001,-13.300000000000182,157.0999999999999
1542800368409581.0,194.40540000000001,216.1311,190.4439,212.4198,0.15000000000000036,23.0,36.0,58.0,287.0,0.0,-320.5,-0.21199999999998909,0.0,0.0,170.0,-13.300000000000182,156.69999999999982
1542800368418899.0,196.4904,217.04850000000002,190.4439,212.4198,0.3500000000000014,23.0,100.0,58.5,287.0,0.0,-320.5,-0.23199999999999932,0.0,0.0,169.60000000000036,-13.300000000000182,156.30000000000018
1542800368429419.0,196.4904,217.04850000000002,191.82,213.5457,0.3500000000000014,23.0,100.0,58.5,293.0,0.0,-318.5,-0.23199999999999932,0.0,0.0,169.30000000000018,-13.300000000000182,156.0
1542800368438883.0,195.573,217.2987,191.82,213.5457,0.3500000000000014,23.0,100.0,59.0,298.0,0.0,-316.5,-0.22399999999998954,0.0,0.0,168.9000000000001,-13.300000000000182,155.5999999999999
1542800368450477.0,195.573,217.2987,191.82,212.4198,0.3500000000000014,23.0,100.0,60.0,304.0,0.0,-314.5,-0.22399999999998954,0.0,0.0,168.5,-13.300000000000182,155.19999999999982
1542800368469351.0,194.8641,218.46630000000002,190.1937,213.08700000000002,0.25,23.0,100.0,61.0,304.0,0.0,-314.5,-0.19200000000000728,0.0,0.0,167.5,-13.300000000000182,154.19999999999982
1542800368478484.0,197.4495,218.46630000000002,190.1937,213.08700000000002,0.3000000000000007,23.0,100.0,61.5,308.0,0.0,-314.5,-0.19599999999999795,0.0,0.0,167.0,-13.300000000000182,153.69999999999982
1542800368488962.0,197.4495,218.46630000000002,192.0285,212.1696,0.3000000000000007,23.0,100.0,62.0,307.0,0.0,-314.5,-0.19599999999999795,0.0,0.0,166.5,-13.300000000000182,153.19999999999982
1542800368499225.0,195.7815,218.0076,192.0285,212.1696,0.25,23.0,100.0,62.5,307.0,0.0,-314.5,-0.18799999999998818,0.0,0.0,166.0,-13.300000000000182,152.69999999999982
1542800368509818.0,195.7815,218.0076,191.82,215.63070000000002,0.25,23.0,100.0,63.0,307.0,0.0,-314.5,-0.18799999999998818,0.0,0.0,165.60000000000036,-13.300000000000182,152.30000000000018
1542800368518382.0,195.573,218.925,191.82,215.63070000000002,0.25,23.0,44.0,63.0,307.0,0.0,-314.5,-0.19999999999998863,0.0,0.0,165.10000000000036,-13.300000000000182,151.80000000000018
1542800368529192.0,195.573,218.925,192.0285,214.4631,0.25,23.0,44.0,63.5,307.0,0.0,-314.5,-0.19999999999998863,0.0,0.0,164.5,-13.300000000000182,151.19999999999982
1542800368538028.0,199.5345,217.75740000000002,192.0285,214.4631,0.3500000000000014,23.0,44.0,64.0,307.0,0.0,-314.5,-0.19599999999999795,0.0,0.0,163.9000000000001,-13.300000000000182,150.5999999999999
1542800368549803.0,199.5345,217.75740000000002,195.573,216.33960000000002,0.3500000000000014,23.0,44.0,64.5,307.0,0.0,-314.5,-0.19599999999999795,0.0,0.0,163.20000000000027,-13.300000000000182,149.9000000000001
1542800368558296.0,199.5345,218.925,195.573,216.33960000000002,0.25,23.0,44.0,64.5,307.0,0.0,-314.5,-0.17599999999998772,0.0,0.0,162.60000000000036,-13.300000000000182,149.30000000000018
1542800368570023.0,199.5345,218.925,192.98760000000001,217.75740000000002,0.25,23.0,44.0,65.0,307.0,0.0,-314.5,-0.17599999999998772,0.0,0.0,161.80000000000018,-13.300000000000182,148.5
1542800368578303.0,198.8256,220.59300000000002,192.98760000000001,217.75740000000002,0.20000000000000107,23.0,44.0,65.0,307.0,0.0,-314.5,-0.21199999999998909,0.0,0.0,161.10000000000036,-13.300000000000182,147.80000000000018
1542800368589907.0,198.8256,220.59300000000002,196.0317,216.84,0.20000000000000107,23.0,44.0,65.5,307.0,0.0,-314.5,-0.21199999999998909,0.0,0.0,160.30000000000018,-13.300000000000182,147.0
1542800368598617.0,200.7021,219.88410000000002,196.0317,216.84,0.40000000000000036,23.0,44.0,65.5,307.0,0.0,-314.5,-0.2079999999999984,0.0,0.0,159.5,-13.300000000000182,146.19999999999982
1542800368609102.0,200.7021,219.88410000000002,196.94910000000002,218.7165,0.40000000000000036,23.0,44.0,66.0,307.0,0.0,-314.5,-0.2079999999999984,0.0,0.0,158.60000000000036,-13.300000000000182,145.30000000000018
1542800368618386.0,200.49360000000001,220.3428,196.94910000000002,218.7165,0.3500000000000014,23.0,112.0,66.0,307.0,0.0,-314.5,-0.18799999999998818,0.0,0.0,157.60000000000036,-13.300000000000182,144.30000000000018
1542800368630324.0,200.49360000000001,220.3428,196.0317,219.3837,0.3500000000000014,23.0,112.0,66.5,306.0,0.0,-314.5,-0.18799999999998818,0.0,0.0,156.70000000000027,-13.300000000000182,143.4000000000001
1542800368639012.0,201.20250000000001,222.2193,196.0317,219.3837,0.3500000000000014,23.0,112.0,66.5,306.0,0.0,-314.5,-0.21600000000000819,0.0,0.0,155.80000000000018,-13.300000000000182,142.5
1542800368650315.0,201.20250000000001,222.2193,199.07580000000002,218.925,0.3500000000000014,23.0,112.0,66.5,306.0,0.0,-314.5,-0.21600000000000819,0.0,0.0,154.70000000000027,-13.300000000000182,141.4000000000001
1542800368658866.0,203.496,222.2193,199.07580000000002,218.925,0.3500000000000014,23.0,112.0,66.5,306.0,0.0,-314.5,-0.21600000000000819,0.0,0.0,153.80000000000018,-13.300000000000182,140.5
1542800368669444.0,203.496,222.2193,197.4495,220.59300000000002,0.3500000000000014,23.0,112.0,67.0,306.0,0.0,-314.5,-0.21600000000000819,0.0,0.0,152.80000000000018,-13.300000000000182,139.5
1542800368679368.0,202.5369,222.9282,197.4495,220.59300000000002,0.45000000000000107,23.0,112.0,67.0,306.0,0.0,-314.5,-0.21600000000000819,0.0,0.0,152.0,-13.300000000000182,138.69999999999982
1542800368689171.0,202.5369,222.9282,198.36690000000002,220.59300000000002,0.45000000000000107,23.0,112.0,67.0,306.0,0.0,-314.5,-0.21600000000000819,0.0,0.0,150.9000000000001,-13.300000000000182,137.5999999999999
1542800368698599.0,202.0782,224.3043,198.36690000000002,220.59300000000002,0.5,23.0,112.0,67.0,306.0,0.0,-314.5,-0.23599999999999,0.0,0.0,149.9000000000001,-13.300000000000182,136.5999999999999
1542800368709175.0,202.0782,224.3043,198.8256,219.6339,0.5,23.0,112.0,67.5,306.0,0.0,-314.5,-0.23599999999999,0.0,0.0,148.80000000000018,-13.300000000000182,135.5
1542800368719466.0,203.496,224.5128,198.8256,219.6339,0.5500000000000007,24.0,56.0,67.5,306.0,0.0,-314.5,-0.24799999999999045,0.0,0.0,147.80000000000018,-13.300000000000182,134.5
1542800368729249.0,203.496,224.5128,198.1584,222.2193,0.5500000000000007,24.0,56.0,67.5,306.0,0.0,-314.5,-0.24799999999999045,0.0,0.0,146.70000000000027,-13.300000000000182,133.4000000000001
1542800368740340.0,205.1223,224.3043,198.1584,222.2193,0.7000000000000011,24.0,56.0,67.5,306.0,0.0,-314.5,-0.2560000000000002,0.0,0.0,145.70000000000027,-13.300000000000182,132.4000000000001
1542800368750463.0,205.1223,224.3043,200.49360000000001,220.8015,0.7000000000000011,24.0,56.0,67.5,306.0,0.0,-314.5,-0.2560000000000002,0.0,0.0,144.60000000000036,-13.300000000000182,131.30000000000018
1542800368758994.0,205.1223,224.9715,200.49360000000001,220.8015,0.75,24.0,56.0,67.5,306.0,0.0,-314.5,-0.2599999999999909,0.0,0.0,143.60000000000036,-13.300000000000182,130.30000000000018
1542800368769822.0,205.1223,224.9715,201.411,220.8015,0.75,24.0,56.0,67.5,306.0,0.0,-314.5,-0.2599999999999909,0.0,0.0,142.9000000000001,-13.300000000000182,129.5999999999999
1542800368778062.0,206.0814,225.4719,201.411,220.8015,0.8000000000000007,24.0,56.0,68.0,306.0,0.0,-314.5,-0.2839999999999918,0.0,0.0,142.0,-13.300000000000182,128.69999999999982
1542800368789434.0,206.0814,225.4719,200.0349,221.7606,0.8000000000000007,24.0,56.0,68.0,306.0,0.0,-314.5,-0.2839999999999918,0.0,0.0,141.0,-13.300000000000182,127.69999999999982
1542800368798471.0,206.5401,224.9715,200.0349,221.7606,0.7000000000000011,24.0,56.0,68.0,306.0,0.0,-314.5,-0.30400000000000205,0.0,0.0,140.20000000000027,-13.300000000000182,126.90000000000009
1542800368809541.0,206.5401,224.9715,202.0782,221.5104,0.7000000000000011,24.0,56.0,68.0,305.0,0.0,-314.5,-0.30400000000000205,0.0,0.0,139.4000000000001,-13.300000000000182,126.09999999999991
1542800368819041.0,206.99880000000002,225.6804,202.0782,221.5104,0.7000000000000011,24.0,4.0,68.0,305.0,0.0,-314.5,-0.2880000000000109,0.0,0.0,138.60000000000036,-13.300000000000182,125.30000000000018
1542800368829216.0,206.99880000000002,225.6804,201.91140000000001,222.678,0.7000000000000011,24.0,4.0,68.0,305.0,0.0,-314.5,-0.2880000000000109,0.0,0.0,137.80000000000018,-13.300000000000182,124.5
1542800368838009.0,207.4992,225.2217,201.91140000000001,222.678,0.75,24.0,4.0,68.0,305.0,0.0,-314.5,-0.27600000000001046,0.0,0.0,137.10000000000036,-13.300000000000182,123.80000000000018
1542800368849540.0,207.4992,225.2217,205.6227,224.0541,0.75,24.0,4.0,68.0,309.0,0.0,-314.5,-0.27600000000001046,0.0,0.0,136.5,-13.300000000000182,123.19999999999982
1542800368858750.0,208.6668,224.763,205.6227,224.0541,0.75,24.0,4.0,68.5,314.0,0.0,-312.5,-0.2880000000000109,0.0,0.0,135.60000000000036,-13.300000000000182,122.30000000000018
1542800368869583.0,208.6668,224.763,205.1223,222.9282,0.75,24.0,4.0,68.5,314.0,0.0,-312.5,-0.2880000000000109,0.0,0.0,135.0,-13.300000000000182,121.69999999999982
1542800368879710.0,208.6668,228.0573,205.1223,222.9282,0.6000000000000014,24.0,4.0,69.0,318.0,0.0,-310.5,-0.30000000000001137,0.0,0.0,134.30000000000018,-13.300000000000182,121.0
1542800368889251.0,208.6668,228.0573,204.4134,225.6804,0.6000000000000014,24.0,4.0,69.0,318.0,0.0,-310.5,-0.30000000000001137,0.0,0.0,133.60000000000036,-13.300000000000182,120.30000000000018
1542800368898760.0,208.8753,228.2658,204.4134,225.6804,0.8000000000000007,24.0,4.0,69.0,318.0,0.0,-310.5,-0.2920000000000016,0.0,0.0,132.9000000000001,-13.300000000000182,119.59999999999991
1542800368909261.0,208.8753,228.2658,205.8312,224.3043,0.8000000000000007,24.0,4.0,69.5,321.0,0.0,-310.5,-0.2920000000000016,0.0,0.0,132.4000000000001,-13.300000000000182,119.09999999999991
1542800368918412.0,209.83440000000002,227.0982,205.8312,224.3043,0.45000000000000107,24.0,72.0,70.0,321.0,0.0,-310.5,-0.23599999999999,0.0,0.0,131.80000000000018,-13.300000000000182,118.5
1542800368932546.0,209.83440000000002,227.0982,201.91140000000001,225.2217,0.45000000000000107,24.0,72.0,70.0,321.0,0.0,-310.5,-0.23599999999999,0.0,0.0,131.4000000000001,-13.300000000000182,118.09999999999991
1542800368937979.0,211.25220000000002,228.7245,201.91140000000001,225.2217,0.7000000000000011,24.0,72.0,70.0,321.0,0.0,-310.5,-0.2560000000000002,0.0,0.0,130.9000000000001,-13.300000000000182,117.59999999999991
1542800368949572.0,211.25220000000002,228.7245,208.8753,227.0982,0.7000000000000011,24.0,72.0,70.5,321.0,0.0,-310.5,-0.2560000000000002,0.0,0.0,130.60000000000036,-13.300000000000182,117.30000000000018
1542800368959071.0,211.9194,228.9747,208.8753,227.0982,0.6000000000000014,24.0,72.0,70.5,321.0,0.0,-310.5,-0.2920000000000016,0.0,0.0,130.30000000000018,-13.300000000000182,117.0
1542800368972445.0,211.9194,228.9747,209.5842,223.8039,0.6000000000000014,24.0,72.0,71.0,321.0,0.0,-310.5,-0.2920000000000016,0.0,0.0,130.10000000000036,-13.300000000000182,116.80000000000018
1542800368978804.0,212.1696,226.3893,209.5842,223.8039,0.8500000000000014,24.0,72.0,71.0,321.0,0.0,-310.5,-0.27199999999999136,0.0,0.0,130.0,-13.300000000000182,116.69999999999982
1542800368989870.0,212.1696,226.3893,211.4607,229.22490000000002,0.8500000000000014,24.0,72.0,71.0,321.0,0.0,-310.5,-0.27199999999999136,0.0,0.0,129.70000000000027,-13.300000000000182,116.40000000000009
1542800368998147.0,214.0044,230.3925,211.4607,229.22490000000002,1.0500000000000007,24.0,72.0,71.5,321.0,0.0,-310.5,-0.29599999999999227,0.0,0.0,129.5,-13.300000000000182,116.19999999999982
1542800369009409.0,214.0044,230.3925,213.5457,225.6804,1.0500000000000007,24.0,72.0,71.5,320.0,0.0,-310.5,-0.29599999999999227,0.0,0.0,129.30000000000018,-13.300000000000182,116.0
1542800369018770.0,213.08700000000002,231.5601,213.5457,225.6804,0.6500000000000004,25.0,24.0,71.5,320.0,0.0,-310.5,-0.2839999999999918,0.0,0.0,129.20000000000027,-13.300000000000182,115.90000000000009
1542800369029376.0,213.08700000000002,231.5601,211.9194,229.22490000000002,0.6500000000000004,25.0,24.0,71.5,320.0,0.0,-310.5,-0.2839999999999918,0.0,0.0,129.0,-13.300000000000182,115.69999999999982
1542800369037796.0,214.0044,232.0188,211.9194,229.22490000000002,0.9000000000000004,25.0,24.0,72.0,326.0,0.0,-308.5,-0.2560000000000002,0.0,0.0,128.70000000000027,-13.300000000000182,115.40000000000009
1542800369050151.0,214.0044,232.0188,211.9194,229.6836,0.9000000000000004,25.0,24.0,72.0,333.0,0.0,-306.5,-0.2560000000000002,0.0,0.0,128.5,-13.300000000000182,115.19999999999982
1542800369058888.0,214.4631,231.1014,211.9194,229.6836,0.75,25.0,24.0,72.5,337.0,0.0,-304.5,-0.24799999999999045,0.0,0.0,128.20000000000027,-13.300000000000182,114.90000000000009
1542800369069481.0,214.4631,231.1014,212.8368,230.1423,0.75,25.0,24.0,73.0,337.0,0.0,-304.5,-0.24799999999999045,0.0,0.0,128.0,-13.300000000000182,114.69999999999982
1542800369080315.0,214.7133,231.8103,212.8368,230.1423,0.75,25.0,24.0,73.5,337.0,0.0,-304.5,-0.25200000000000955,0.0,0.0,127.70000000000027,-13.300000000000182,114.40000000000009
1542800369089539.0,214.7133,231.8103,212.4198,231.8103,0.75,25.0,24.0,73.5,336.0,0.0,-304.5,-0.25200000000000955,0.0,0.0,127.40000000000009,-13.300000000000182,114.09999999999991
1542800369098654.0,216.5898,233.1864,212.4198,231.8103,0.75,25.0,24.0,74.0,336.0,0.0,-304.5,-0.2680000000000007,0.0,0.0,127.20000000000027,-13.300000000000182,113.90000000000009
1542800369109438.0,216.5898,233.1864,214.0044,231.1014,0.75,25.0,24.0,74.0,336.0,0.0,-304.5,-0.2680000000000007,0.0,0.0,127.0,-13.300000000000182,113.69999999999982
1542800369119066.0,217.2987,234.1038,214.0044,231.1014,0.6000000000000014,25.0,92.0,74.5,336.0,0.0,-304.5,-0.24799999999999045,0.0,0.0,126.70000000000027,-13.300000000000182,113.40000000000009
1542800369129056.0,217.2987,234.1038,214.0044,231.5601,0.6000000000000014,25.0,92.0,74.5,336.0,0.0,-304.5,-0.24799999999999045,0.0,0.0,126.5,-13.300000000000182,113.19999999999982
1542800369138586.0,218.0076,234.5625,214.0044,231.5601,0.6000000000000014,25.0,92.0,75.0,336.0,0.0,-304.5,-0.2400000000000091,0.0,0.0,126.10000000000036,-13.300000000000182,112.80000000000018
1542800369149095.0,218.0076,234.5625,215.172,232.9779,0.6000000000000014,25.0,92.0,75.0,336.0,0.0,-304.5,-0.2400000000000091,0.0,0.0,125.90000000000009,-13.300000000000182,112.59999999999991
1542800369158307.0,219.3837,235.0212,215.172,232.9779,0.5500000000000007,25.0,92.0,75.5,336.0,0.0,-304.5,-0.25200000000000955,0.0,0.0,125.60000000000036,-13.300000000000182,112.30000000000018
1542800369169895.0,219.3837,235.0212,215.8809,230.3925,0.5500000000000007,25.0,92.0,75.5,335.0,0.0,-306.5,-0.25200000000000955,0.0,0.0,125.30000000000018,-13.300000000000182,112.0
1542800369178436.0,220.3428,236.439,215.8809,230.3925,0.6000000000000014,25.0,92.0,75.5,335.0,0.0,-306.5,-0.24799999999999045,0.0,0.0,125.10000000000036,-13.300000000000182,111.80000000000018
1542800369189024.0,220.3428,236.439,217.04850000000002,232.0188,0.6000000000000014,25.0,92.0,76.0,335.0,0.0,-306.5,-0.24799999999999045,0.0,0.0,124.80000000000018,-13.300000000000182,111.5
1542800369198708.0,220.59300000000002,237.3981,217.04850000000002,232.0188,0.75,25.0,92.0,76.0,341.0,0.0,-304.5,-0.24799999999999045,0.0,0.0,124.60000000000036,-13.300000000000182,111.30000000000018
1542800369209794.0,220.59300000000002,237.3981,217.04850000000002,233.4366,0.75,25.0,92.0,76.5,345.0,0.0,-302.5,-0.24799999999999045,0.0,0.0,124.30000000000018,-13.300000000000182,111.0
1542800369220928.0,221.5104,237.1479,217.04850000000002,233.4366,0.6000000000000014,25.0,44.0,77.0,352.0,0.0,-300.5,-0.25200000000000955,0.0,0.0,123.90000000000009,-13.300000000000182,110.59999999999991
1542800369229374.0,221.5104,237.1479,218.0076,235.0212,0.6000000000000014,25.0,44.0,77.0,351.0,0.0,-300.5,-0.25200000000000955,0.0,0.0,123.5,-13.300000000000182,110.19999999999982
1542800369238859.0,222.2193,238.31550000000001,218.0076,235.0212,0.7000000000000011,25.0,44.0,77.5,355.0,0.0,-298.5,-0.2400000000000091,0.0,0.0,123.0,-13.300000000000182,109.69999999999982
1542800369249564.0,222.2193,238.31550000000001,219.17520000000002,237.3981,0.7000000000000011,25.0,44.0,78.0,355.0,0.0,-298.5,-0.2400000000000091,0.0,0.0,122.60000000000036,-13.300000000000182,109.30000000000018
