utime,ax,ay,az,orientation_1,orientation_2,orientation_3,orientation_4,px,py,pz,rotation_rate_x,rotation_rate_y,rotation_rate_z,vx,vy,vz
1535657108500521.0,-0.15001552146918878,-0.22419700166495563,9.615843395663742,0.1365262667266862,0.0,0.0,0.9906364512239966,333.5737811975968,658.9769183351628,0.0,-0.0029700449667871,-0.025099491700530052,-0.059794407337903976,5.082623919175167,0.0,0.0
1535657108520591.0,-0.15001552146918878,-0.22419700166495563,9.615843395663742,0.1372473285802767,0.0,0.0,0.9905368094107243,333.4739607628886,659.0063725052431,0.0,-0.0029700449667871,-0.025099491700530052,-0.059794407337903976,5.086608485739547,0.0,0.0
1535657108540234.0,-0.12759097140813755,-0.2899190764728042,9.747194149519874,0.137841185033686,0.0,0.0,0.9904543440807906,333.3762986378052,659.0351389156223,0.0,0.00024016857787501067,-0.01893378235399723,-0.05920104309916496,5.089249899580652,0.0,0.0
1535657108559923.0,-0.13185739709978053,-0.32954395407526244,9.716479770566822,0.13842683482662121,0.0,0.0,0.9903726628900271,333.2797232403125,659.0633032188941,0.0,-0.005474734585732222,-0.021419085562229156,-0.05793916434049606,5.091469101300725,0.0,0.0
1535657108579682.0,-0.13267131998922432,-0.3463589818354176,9.70798210025179,0.13895564834179894,0.0,0.0,0.9902986053680528,333.18281016950385,659.0915736678496,0.0,-0.011730611324310303,-0.008943917229771614,-0.05763301998376846,5.093408413872918,0.0,0.0
1535657108620404.0,-0.1286871432169477,-0.4051894305231094,9.916200508514832,0.14016406162679612,0.0,0.0,0.9901282926107504,332.97198630717423,659.1536465365243,0.0,-0.016602206975221634,0.0015695266192778945,-0.05527374893426895,5.097571497968285,0.0,0.0
1535657108640065.0,-0.14346064702722902,-0.4077965075932784,9.922954009392258,0.14064695024311574,0.0,0.0,0.9900598140452478,332.8705452207946,659.1835650234777,0.0,-0.01939728856086731,-0.01909707859158516,-0.057819705456495285,5.0983901187805305,0.0,0.0
1535657108659752.0,-0.15277075769400084,-0.4002792399101465,9.944243229229288,0.14120706470631184,0.0,0.0,0.9899800830708805,332.7742722344946,659.2118006369393,0.0,-0.014412191696465015,0.023405570536851883,-0.057434022426605225,5.097528255066937,0.0,0.0
1535657108680213.0,-0.1587941562678637,-0.39344057638543967,10.02640686335731,0.1417489949141746,0.0,0.0,0.9899026328083087,332.67426489955284,659.2411539732183,0.0,-0.004777235444635153,0.01644117943942547,-0.05827063322067261,5.096020558199024,0.0,0.0
1535657108700429.0,-0.1643305773657035,-0.38672365640008505,10.040219620093648,0.14214045749566423,0.0,0.0,0.9898464983738252,332.5756960028136,659.2704137655858,0.0,-0.004090956412255764,0.003685601521283388,-0.0573858842253685,5.095489267920032,0.0,0.0
1535657108720471.0,-0.16571561877422172,-0.38339744371294393,10.062778634202905,0.14249274054312325,0.0,0.0,0.9897958470778255,332.47803056714537,659.2994120959661,0.0,-0.0003262853133492172,0.013053867034614086,-0.05893576145172119,5.093732533012032,0.0,0.0
1535657108740290.0,-0.1632652360478588,-0.3744092034029941,10.05197033803965,0.1428448690258765,0.0,0.0,0.989745090108044,332.3815165610459,659.3281308901109,0.0,0.001005889498628676,0.01172721665352583,-0.056829750537872314,5.090695258247173,0.0,0.0
1535657108760433.0,-0.1530545602498319,-0.38591681900826674,9.964530502922322,0.14354074656616925,0.0,0.0,0.9896444078936771,332.2809207897268,659.358518302349,0.0,0.0027122916653752327,0.020732959732413292,-0.053513117134571075,5.088213635883283,0.0,0.0
1535657108780246.0,-0.1490900393884747,-0.3837221264763726,9.94040514194327,0.1441489515127182,0.0,0.0,0.989556001334833,332.1821637164103,659.388388035745,0.0,0.005397052504122257,0.028940493240952492,-0.052926383912563324,5.086568540600155,0.0,0.0
1535657108801441.0,-0.14549245656502982,-0.3859536791950737,9.763698616839058,0.14460826649103564,0.0,0.0,0.9894889839015175,332.07888915865817,659.4191165364209,0.0,0.011723259463906288,0.011312166228890419,-0.051377855241298676,5.0854779884960335,0.0,0.0
1535657108820060.0,-0.14549245656502982,-0.3859536791950737,9.763698616839058,0.14505381685887628,0.0,0.0,0.9894237667524829,331.9883352271431,659.4462839273083,0.0,0.011723259463906288,0.011312166228890419,-0.051377855241298676,5.083350512655032,0.0,0.0
1535657108840406.0,-0.1349361329398533,-0.36652513046138807,9.669359377291215,0.14544130246686593,0.0,0.0,0.989366882170988,331.8893774567439,659.4758612290494,0.0,0.012414696626365185,0.009340336546301842,-0.04944886639714241,5.081003827320797,0.0,0.0
1535657108859880.0,-0.14316889710442016,-0.35468739739158595,9.712394146065334,0.14589411136826297,0.0,0.0,0.9893002113959467,331.79298211414914,659.5059744462153,0.0,0.00634376984089613,-0.011776315048336983,-0.04720880836248398,5.080852719933701,0.0,0.0
1535657108879869.0,-0.1483803865280697,-0.3493832181991885,9.72274265113881,0.14630886110170824,0.0,0.0,0.9892389585752883,331.69420803298476,659.5368112999231,0.0,0.005480978637933731,-0.005528400186449289,-0.046220794320106506,5.082625264654907,0.0,0.0
1535657108899968.0,-0.14375869292001067,-0.3239866234944023,9.7330562286429,0.14686215416049941,0.0,0.0,0.9891569681680141,331.59501501663016,659.5675835097067,0.0,0.0018602156778797507,-0.00196416350081563,-0.04607333242893219,5.084736662171177,0.0,0.0
1535657108920461.0,-0.13975703243707033,-0.30887314170807484,9.731824678039956,0.1474267065767141,0.0,0.0,0.989072983246405,331.49403219222484,659.5990344330978,0.0,-0.005167745985090733,-0.004968338645994663,-0.04675910621881485,5.08613633125273,0.0,0.0
1535657108940558.0,-0.11714387178302932,-0.25744984768494145,9.876092254251326,0.14784205875417433,0.0,0.0,0.9890109835908433,331.3973399515613,659.6291085586591,0.0,-0.015748511999845505,0.01983072981238365,-0.047011129558086395,5.087064187576685,0.0,0.0
1535657108960421.0,-0.12382887443575911,-0.22641568008579854,9.946217680885498,0.14834173778874124,0.0,0.0,0.9889361601386696,331.3020151927622,659.6590291638014,0.0,-0.029277846217155457,0.010300731286406517,-0.04806435853242874,5.088147452810268,0.0,0.0
1535657108980443.0,-0.11480443281225836,-0.21190465617986662,9.928264257202429,0.14881347068317094,0.0,0.0,0.9888652845272854,331.2058764478037,659.6892195455911,0.0,-0.03009718656539917,0.013304933905601501,-0.04876667261123657,5.088865561476629,0.0,0.0
1535657109001125.0,-0.10120429713926937,-0.17814545099051046,9.877795508793922,0.14928992302036304,0.0,0.0,0.9887934662428621,331.1046958859309,659.7213427267203,0.0,-0.032645441591739655,0.030956262722611427,-0.04946161061525345,5.08887342488581,0.0,0.0
1535657109019934.0,-0.10120429713926937,-0.17814545099051046,9.877795508793922,0.14978817798358376,0.0,0.0,0.9887181103511548,331.01274564231596,659.7508250426134,0.0,-0.032645441591739655,0.030956262722611427,-0.04946161061525345,5.088410458752408,0.0,0.0
1535657109040113.0,-0.09215999616075012,-0.16399274547708614,9.788287068513807,0.15022226828605587,0.0,0.0,0.9886522493328948,330.9141856590777,659.7822390726043,0.0,-0.025784481316804886,0.029688244685530663,-0.048950113356113434,5.087167195561905,0.0,0.0
1535657109060394.0,-0.1013343146275294,-0.1625206569976855,9.776792304888575,0.1506749752053705,0.0,0.0,0.9885833560438194,330.81452603093715,659.8144887412865,0.0,-0.0324014350771904,0.04836592078208923,-0.05004493519663811,5.084938485829904,0.0,0.0
1535657109080452.0,-0.0901424623906487,-0.18293259957190736,9.812791225866961,0.1510894342326557,0.0,0.0,0.988520097349192,330.71609102148994,659.8463586433002,0.0,-0.03669768571853638,0.042987652122974396,-0.050067611038684845,5.082524691414529,0.0,0.0
1535657109100047.0,-0.079073064164581,-0.22492737413391795,9.833277396210981,0.15159583907086588,0.0,0.0,0.9884425636203654,330.6211556136893,659.8771724980061,0.0,-0.052289944142103195,0.03878376632928848,-0.04586374759674072,5.081860917789783,0.0,0.0
1535657109120162.0,-0.0883994001304585,-0.22829863640069167,9.820516125116882,0.15211339642930516,0.0,0.0,0.9883630479872976,330.5237574225887,659.9088800013637,0.0,-0.06737593561410904,0.04782808572053909,-0.04521583765745163,5.081889073688765,0.0,0.0
1535657109140357.0,-0.1750413326113355,-0.24732368660936532,9.73949390657998,0.15253774487918753,0.0,0.0,0.9882976456448593,330.4256183979382,659.9407996539136,0.0,-0.09191969782114029,0.03708852082490921,-0.044495295733213425,5.081439559674324,0.0,0.0
1535657109159960.0,-0.22280974932281267,-0.2990455925301767,9.747353780063959,0.15302454886627587,0.0,0.0,0.9882223876457529,330.33048960356035,659.9720292292557,0.0,-0.057317107915878296,0.026898127049207687,-0.0372481569647789,5.075991604164837,0.0,0.0
1535657109180166.0,-0.20807944238888498,-0.2822578503810797,9.705815290253923,0.15344241548720836,0.0,0.0,0.9881575912421312,330.2325579659492,660.0041412419291,0.0,-0.03442668169736862,0.023290017619729042,-0.038418177515268326,5.069571020134993,0.0,0.0
1535657109200733.0,-0.2664338672987648,-0.27058260670204204,9.625407337044669,0.15378122505195732,0.0,0.0,0.9881049209580526,330.13205861327515,660.036727425317,0.0,0.005630080588161945,0.008220113813877106,-0.043986834585666656,5.0742101416435075,0.0,0.0
1535657109220115.0,-0.2664338672987648,-0.27058260670204204,9.625407337044669,0.1541728779051583,0.0,0.0,0.9880438875467229,330.03738813464906,660.0676437760895,0.0,0.005630080588161945,0.008220113813877106,-0.043986834585666656,5.080562719422857,0.0,0.0
1535657109240230.0,-0.286877133225304,-0.41513242178080917,9.717526754972068,0.1545548460815517,0.0,0.0,0.98798421017378,329.9413447187572,660.0993769914825,0.0,0.02739890292286873,0.0029051832389086485,-0.039871759712696075,5.0810284834389865,0.0,0.0
1535657109260080.0,-0.2820693554167541,-0.4543385667690488,9.753023056204906,0.1550226192852229,0.0,0.0,0.9879109208374756,329.8467724893938,660.1309424628007,0.0,0.028558721765875816,-0.02917102910578251,-0.03708573803305626,5.082273601377314,0.0,0.0
1535657109280407.0,-0.283663623864963,-0.4989722562097371,9.697522530137471,0.15543876016507355,0.0,0.0,0.9878455303529721,329.7498253949666,660.1632656953409,0.0,0.031808044761419296,-0.03544915094971657,-0.03404778987169266,5.083567182891454,0.0,0.0
1535657109300066.0,-0.28282846505440656,-0.582531074782282,9.674097034387284,0.15578644468929762,0.0,0.0,0.9877907590431632,329.65275612536954,660.1949688865046,0.0,0.038052257150411606,-0.014133229851722717,-0.026441628113389015,5.085361070328755,0.0,0.0
1535657109320081.0,-0.2985144344974422,-0.6012999492910701,9.706816281467413,0.15610107715437455,0.0,0.0,0.9877410863739768,329.5540631443462,660.2272774062387,0.0,0.044168852269649506,-0.03719015419483185,-0.023848557844758034,5.088891152797247,0.0,0.0
1535657109340254.0,-0.29419605380611036,-0.6268729308971908,9.888805557555795,0.1563554685450002,0.0,0.0,0.9877008491724979,329.4547047773634,660.2598149854846,0.0,0.05844081565737724,-0.028030525892972946,-0.023794177919626236,5.0907631051610895,0.0,0.0
1535657109359659.0,-0.28240429611112444,-0.6294829941640336,9.942868265052894,0.15655194783038517,0.0,0.0,0.9876697259866338,329.36189772340674,660.2906958914284,0.0,0.0657457485795021,-0.02048570290207863,-0.01980919949710369,5.091535864491509,0.0,0.0
1535657109380275.0,-0.2955478740645445,-0.6026882528270345,9.915933193072938,0.1567179844242918,0.0,0.0,0.9876433938208605,329.2631630253617,660.3234940737361,0.0,0.06358851492404938,-0.02293243445456028,-0.020129792392253876,5.092516314189495,0.0,0.0
1535657109401314.0,-0.30531332145071893,-0.509529200521704,9.822098683429621,0.15694367129812253,0.0,0.0,0.9876075556816416,329.1622363214195,660.3579577764108,0.0,0.043332863599061966,-0.025552641600370407,-0.018383638933300972,5.0917617286583035,0.0,0.0
1535657109419684.0,-0.30531332145071893,-0.509529200521704,9.822098683429621,0.157142880226616,0.0,0.0,0.9875758781957381,329.0742235129166,660.3882641790245,0.0,0.043332863599061966,-0.025552641600370407,-0.018383638933300972,5.090325147700054,0.0,0.0
1535657109440848.0,-0.31973053461272516,-0.3039956377486717,9.706714490240667,0.15740389679760894,0.0,0.0,0.9875343099219023,328.97036606772184,660.423660467324,0.0,0.019869130104780197,-0.03102416917681694,-0.018165236338973045,5.08796828545279,0.0,0.0
1535657109460237.0,-0.31801676093121456,-0.18986098413945426,9.651287515987391,0.15768399881597794,0.0,0.0,0.9874896234985979,328.87507011468466,660.4564120412272,0.0,0.005824789870530367,-0.028436044231057167,-0.02215651050209999,5.0850013584230105,0.0,0.0
1535657109480421.0,-0.3264218143638627,-0.12567789126384007,9.618142553154268,0.15796790425258572,0.0,0.0,0.987444247148185,328.7760743041261,660.4903783474969,0.0,-0.0003868743369821459,-0.024889085441827774,-0.023742640390992165,5.083502728112264,0.0,0.0
1535657109500415.0,-0.3094682117312569,-0.0062521264576390805,9.6038206430605,0.15813989216418858,0.0,0.0,0.9874167177571478,328.6779006859131,660.5239930283391,0.0,-0.005367865785956383,-0.021758785471320152,-0.025786519050598145,5.082509269280156,0.0,0.0
1535657109520473.0,-0.29333710115934714,0.04178599779845217,9.623133406366886,0.15834294165254229,0.0,0.0,0.9873841769183966,328.5795721625711,660.5576984896344,0.0,-0.0032687229104340076,-0.03176279738545418,-0.027401313185691833,5.082318873159523,0.0,0.0
1535657109540402.0,-0.2758494623176399,0.1736426044148004,9.562548947135497,0.15854510869648172,0.0,0.0,0.9873517349498206,328.48200971367436,660.5911385722133,0.0,-0.010687506757676601,-0.04037676379084587,-0.02885926142334938,5.082192657436884,0.0,0.0
1535657109560366.0,-0.26463783422503134,0.18871117868380968,9.494250875678905,0.15879738205843935,0.0,0.0,0.9873111928117629,328.38321167724723,660.6250694013751,0.0,-0.016363315284252167,-0.014926180243492126,-0.028874287381768227,5.082108987619512,0.0,0.0
1535657109580234.0,-0.2581575731730118,0.18978532673375823,9.498113861080316,0.1590368707302296,0.0,0.0,0.9872726440798085,328.2850809907703,660.6587701216487,0.0,-0.0209250058978796,-0.008819830603897572,-0.0298023521900177,5.0825217008351595,0.0,0.0
1535657109600325.0,-0.2358677551755484,0.18898523457258928,9.466930759255705,0.1593239609838696,0.0,0.0,0.9872263547213529,328.18678101899275,660.6925434457975,0.0,-0.03205596283078194,-0.010773532092571259,-0.0305961724370718,5.081390756425703,0.0,0.0
1535657109620046.0,-0.22436031413687224,0.1980639829485415,9.418426947896867,0.1596259628862798,0.0,0.0,0.9871775686129766,328.0904731011948,660.7257223692174,0.0,-0.051847755908966064,-0.01888047717511654,-0.031161393970251083,5.078300146321725,0.0,0.0
1535657109640354.0,-0.33505603574834264,0.019903964215971275,9.717324314170131,0.1599151559764999,0.0,0.0,0.9871307628116002,327.9942962892875,660.7589957071809,0.0,-0.034064389765262604,-0.01772679015994072,-0.02953626774251461,5.074846809612676,0.0,0.0
1535657109660466.0,-0.3033497499073603,-0.10374994029920354,10.083779032537121,0.16025808417148682,0.0,0.0,0.9870751473204482,327.8994231429785,660.7920123316834,0.0,-0.035958319902420044,0.01348316203802824,-0.019556203857064247,5.071621196246582,0.0,0.0
1535657109680336.0,-0.32038932238642587,-0.16844090373553663,10.229467095942987,0.16051300577163982,0.0,0.0,0.9870337253499262,327.80569878627904,660.8246113973014,0.0,-0.012663932517170906,-0.00927724502980709,-0.02050403133034706,5.068546543237232,0.0,0.0
1535657109700513.0,-0.2826856113223483,-0.34800525649528635,10.083119620045583,0.16072408889873918,0.0,0.0,0.9869993755052078,327.7117717684486,660.8580323282538,0.0,-0.015371127054095268,0.0217830128967762,-0.012031902559101582,5.064167426914099,0.0,0.0
1535657109720186.0,-0.2826856113223483,-0.34800525649528635,10.083119620045583,0.1608912162105045,0.0,0.0,0.9869721457803684,327.6202112544356,660.8906841106257,0.0,-0.015371127054095268,0.0217830128967762,-0.012031902559101582,5.05892356723769,0.0,0.0
1535657109740512.0,-0.3660754504184607,-0.40333639094201307,10.310406583372728,0.1610061876204073,0.0,0.0,0.9869533968470559,327.5254474220789,660.924342540141,0.0,-0.012454885058104992,0.06064092367887497,-0.011409553699195385,5.052170101747942,0.0,0.0
1535657109760501.0,-0.37412706155902165,-0.4566144592391579,10.339670493759414,0.1611148993866304,0.0,0.0,0.9869356560564807,327.4290587084619,660.9577951609591,0.0,-0.01009825337678194,0.00523972325026989,-0.005762800108641386,5.042543186140414,0.0,0.0
1535657109780406.0,-0.3984175386405159,-0.447009490002912,10.359515148976786,0.161174552327028,0.0,0.0,0.9869259160049361,327.333257230344,660.9910237124442,0.0,-0.003559321165084839,0.018107041716575623,-0.009966778568923473,5.032415964865934,0.0,0.0
1535657109804256.0,-0.5188089624773532,-0.43117204305435286,10.232313935850339,0.16113447936868217,0.0,0.0,0.9869324594715607,327.2172163694552,661.0308273465956,0.0,0.01900586113333702,0.03059157356619835,-0.01020858809351921,5.021488906481089,0.0,0.0
1535657109820228.0,-0.5188089624773532,-0.43117204305435286,10.232313935850339,0.16108090472321576,0.0,0.0,0.9869412050033934,327.13936723412564,661.0578278496498,0.0,0.01900586113333702,0.03059157356619835,-0.01020858809351921,5.009095269358907,0.0,0.0
1535657109840130.0,-0.5891611876802524,-0.42848717735301345,10.088799701281856,0.1612994226130692,0.0,0.0,0.9869055153684625,327.0446426700359,661.0920067169222,0.0,0.04009724408388138,0.03997739404439926,-0.012601867318153381,4.997602136253888,0.0,0.0
1535657109860402.0,-0.6483233124939214,-0.40649282323981434,10.105498956608004,0.161567758349184,0.0,0.0,0.9868616212326933,326.9484758183388,661.1268751624887,0.0,0.03928642347455025,0.01892382651567459,-0.012148425914347172,4.986705957356177,0.0,0.0
1535657109879649.0,-0.65829873816047,-0.4022535738016047,10.101031244942028,0.16181227799445672,0.0,0.0,0.9868215576740532,326.85745745350175,661.1599814428894,0.0,0.03794750198721886,0.026266053318977356,-0.012233356945216656,4.9766736849696285,0.0,0.0
1535657109899666.0,-0.6913592004382664,-0.39171860074594345,10.120037068576098,0.16183660989233442,0.0,0.0,0.986817567587118,326.7615839307082,661.1939646772546,0.0,0.02419685199856758,0.019661176949739456,-0.009302141144871712,4.969086821395388,0.0,0.0
1535657109919760.0,-0.6903790236213899,-0.3814812242631816,10.103457041690021,0.1618560106115789,0.0,0.0,0.9868143857022477,326.6656068818442,661.2279663754013,0.0,0.023874294012784958,0.025270458310842514,-0.007611216511577368,4.963121046734989,0.0,0.0
1535657109940385.0,-0.7705624557199721,-0.24570669356387387,10.113316234672913,0.16181368402270924,0.0,0.0,0.9868213271220879,326.5663577764109,661.2625543190816,0.0,0.021292630583047867,0.01913679763674736,-0.0077931866981089115,4.955889015709944,0.0,0.0
1535657109960440.0,-0.7659078653570978,-0.20078285738678442,10.091104156624613,0.16177433141035555,0.0,0.0,0.9868277791472697,326.4700256634013,661.2961252253184,0.0,0.014349197968840599,0.005615484435111284,-0.0060773990117013454,4.945476674769024,0.0,0.0
1535657109980406.0,-0.7712803355172523,-0.14823760320102303,10.002727442325387,0.16172678298761983,0.0,0.0,0.9868355727599585,326.37447687409747,661.3294044872262,0.0,0.044587306678295135,0.01387390773743391,-0.004044322296977043,4.935296965112191,0.0,0.0
1535657110000810.0,-0.7587064480738461,-0.10672982719670712,9.857445311440276,0.1618297202289528,0.0,0.0,0.9868186974569436,326.2782783309795,661.3631367392024,0.0,0.06440959125757217,0.008821760304272175,-0.004482934717088938,4.926207827092281,0.0,0.0
1535657110020379.0,-0.7587064480738461,-0.10672982719670712,9.857445311440276,0.16191691511216083,0.0,0.0,0.986804394295324,326.1863371951521,661.3954192004953,0.0,0.06440959125757217,0.008821760304272175,-0.004482934717088938,4.916905283484421,0.0,0.0
1535657110040053.0,-0.7887515713505445,-0.07350389700764962,9.758345416821268,0.16194719162511828,0.0,0.0,0.9867994259852086,326.09663847645663,661.4273954586371,0.0,0.08427174389362335,0.02495257556438446,-0.006562574300915003,4.905120376542642,0.0,0.0
1535657110059842.0,-0.7805269221907523,-0.08011509264702965,9.742316239018587,0.1619922576062351,0.0,0.0,0.9867920289886999,326.00685377814347,661.4594422382047,0.0,0.07660304009914398,0.00799497775733471,-0.006768855266273022,4.89075352536941,0.0,0.0
1535657110080361.0,-0.8100790700550485,-0.09157591665229012,9.50125393924437,0.16204292653835625,0.0,0.0,0.986783709816333,325.9137879894733,661.4925702235345,0.0,0.04751402884721756,0.015897568315267563,-0.008784017525613308,4.878420505426416,0.0,0.0
1535657110100606.0,-0.8201925821831599,-0.08981532952865635,9.377689343447603,0.16209027453901723,0.0,0.0,0.9867759334823007,325.8182524530313,661.5263670742423,0.0,0.024279845878481865,-0.014512400142848492,-0.008674811571836472,4.867903913879964,0.0,0.0
1535657110120394.0,-0.8201925821831599,-0.08981532952865635,9.377689343447603,0.1621405491946013,0.0,0.0,0.9867676739267826,325.72522987308054,661.5592920936637,0.0,0.024279845878481865,-0.014512400142848492,-0.008674811571836472,4.8567187375771255,0.0,0.0
1535657110140426.0,-0.7839402000377333,-0.05626427803973051,9.397364930528035,0.16210956821595882,0.0,0.0,0.9867727640611264,325.6341688659495,661.5912403463249,0.0,0.008833246305584908,-0.005844461265951395,-0.011478787288069725,4.84649488557116,0.0,0.0
1535657110160343.0,-0.8197090941292535,-0.017873339304727023,9.434762659906363,0.162113792299265,0.0,0.0,0.986772070108569,325.54400009746087,661.6228948695722,0.0,0.0030369360465556383,-0.013701042160391808,-0.01290359627455473,4.836440127342203,0.0,0.0
1535657110180436.0,-0.8556004960653407,0.031592316482696954,9.462951022453302,0.1621350993531117,0.0,0.0,0.9867685694010306,325.45318518050436,661.6547456935172,0.0,0.0025687110610306263,-0.011177850887179375,-0.016775498166680336,4.825092926647026,0.0,0.0
1535657110200423.0,-0.8626326747995142,0.04952061937744124,9.450125122702222,0.16224763525207664,0.0,0.0,0.9867500721333184,325.36179221868366,661.6870529130322,0.0,-0.004834300838410854,-0.01962537132203579,-0.016048919409513474,4.813825309104158,0.0,0.0
1535657110220495.0,-0.8626326747995142,0.04952061937744124,9.450125122702222,0.162373363896198,0.0,0.0,0.9867293908144384,325.2702599551756,661.7194062541449,0.0,-0.004834300838410854,-0.01962537132203579,-0.016048919409513474,4.803078627000546,0.0,0.0
1535657110240431.0,-0.9088680716724867,0.08169699328970616,9.489365713534928,0.1623784238734785,0.0,0.0,0.9867285581457369,325.1785944194097,661.7516874383831,0.0,-0.015453113242983818,-0.028172466903924942,-0.015098651871085167,4.793145457714611,0.0,0.0
1535657110260069.0,-0.92108053123832,0.09391335033786198,9.536074053890061,0.16241558129532918,0.0,0.0,0.9867224427124885,325.08850095912874,661.7835037552364,0.0,-0.017041798681020737,-0.03285708650946617,-0.017595339566469193,4.78281521744372,0.0,0.0
1535657110280094.0,-0.920755346556489,0.091536849674516,9.73870954705244,0.16245118092239336,0.0,0.0,0.9867165823157731,324.9969132408638,661.8157727701324,0.0,-0.03766385465860367,-0.016613397747278214,-0.012609824538230896,4.772221754365876,0.0,0.0
1535657110300407.0,-0.9265474920912243,0.1192474991129711,9.783850158958161,0.16276160012682575,0.0,0.0,0.9866654253211447,324.9015813170711,661.8496447760808,0.0,-0.041733745485544205,-0.02816825732588768,-0.013796317391097546,4.762390155689654,0.0,0.0
1535657110320169.0,-0.9265474920912243,0.1192474991129711,9.783850158958161,0.16304287423532732,0.0,0.0,0.9866189847966049,324.80926332902794,661.8824948428469,0.0,-0.041733745485544205,-0.02816825732588768,-0.013796317391097546,4.751659068839018,0.0,0.0
1535657110339857.0,-0.9296851977598223,0.07433340906254901,9.89403694333165,0.16310550501480733,0.0,0.0,0.9866086327586358,324.7192559222865,661.9144108989111,0.0,-0.04040544480085373,-0.03318939357995987,-0.012421105988323689,4.740799880070114,0.0,0.0
1535657110360043.0,-0.9108541689918913,0.05440108451160041,9.956570589253625,0.16318074889084855,0.0,0.0,0.9865961905417139,324.62732459082616,661.9470318780121,0.0,-0.01519389171153307,-0.013935526832938194,-0.010618585161864758,4.730323949979104,0.0,0.0
1535657110380387.0,-0.8823985183550538,0.0246761668971329,9.970395626392076,0.1632495851010778,0.0,0.0,0.986584802723175,324.5350551446168,661.9797662165189,0.0,0.008534935303032398,-0.0008965760353021324,-0.013399824500083923,4.717293013108907,0.0,0.0
1535657110401304.0,-0.8997438720665603,-0.03347863781535311,9.95346721746693,0.16340358046896297,0.0,0.0,0.9865593088557439,324.44456641552625,662.012295553701,0.0,0.02297249808907509,-0.003990962170064449,-0.013268470764160156,4.702568333604068,0.0,0.0
1535657110419641.0,-0.8997438720665603,-0.03347863781535311,9.95346721746693,0.16354081795940345,0.0,0.0,0.9865365684358433,324.36595773072474,662.0407679025309,0.0,0.02297249808907509,-0.003990962170064449,-0.013268470764160156,4.6867208531204705,0.0,0.0
1535657110440370.0,-0.8624216805400048,-0.15849136013602239,9.950340068746835,0.16377125489122693,0.0,0.0,0.986498340632843,324.27345690385994,662.0744439217893,0.0,0.040052853524684906,0.012687425129115582,-0.015453736297786236,4.6691926975308675,0.0,0.0
1535657110460293.0,-0.8773985556264733,-0.21287058615754065,9.931665645464658,0.1640436760059123,0.0,0.0,0.9864530766146291,324.1848934299955,662.106922160339,0.0,0.04138528183102608,0.007620368152856827,-0.01867343857884407,4.651954940200201,0.0,0.0
