utime,value
1533151606044972.0,-0.3018699850830499
1533151606055327.0,-0.3018699850830499
1533151606065551.0,-0.3018699850830499
1533151606075058.0,-0.3018699850830499
1533151606084669.0,-0.30012465583105713
1533151606095308.0,-0.3018699850830499
1533151606105506.0,-0.3018699850830499
1533151606115318.0,-0.2983793265790644
1533151606125341.0,-0.2966339973270637
1533151606134806.0,-0.2966339973270637
1533151606145293.0,-0.29488866807507097
1533151606155056.0,-0.29488866807507097
1533151606165188.0,-0.29488866807507097
1533151606174657.0,-0.29488866807507097
1533151606184514.0,-0.29488866807507097
1533151606195150.0,-0.29488866807507097
1533151606205487.0,-0.29488866807507097
1533151606214916.0,-0.29488866807507097
1533151606225069.0,-0.29488866807507097
1533151606234544.0,-0.29488866807507097
1533151606245167.0,-0.29314333882307825
1533151606254954.0,-0.29314333882307825
1533151606265060.0,-0.29139800957108547
1533151606275337.0,-0.29139800957108547
1533151606284798.0,-0.28965268031909275
1533151606295066.0,-0.2879073510670921
1533151606304638.0,-0.2844166925631066
1533151606315239.0,-0.28267136331111387
1533151606325508.0,-0.2809260340591211
1533151606345241.0,-0.27918070480712043
1533151606354514.0,-0.27918070480712043
1533151606365203.0,-0.2774353755551277
1533151606374937.0,-0.2774353755551277
1533151606384457.0,-0.2774353755551277
1533151606395065.0,-0.27569004630313493
1533151606405418.0,-0.2739447170511422
1533151606415081.0,-0.2739447170511422
1533151606424687.0,-0.27569004630313493
1533151606435038.0,-0.2739447170511422
1533151606445388.0,-0.27219938779914943
1533151606454894.0,-0.27045405854714877
1533151606464511.0,-0.27045405854714877
1533151606474875.0,-0.27045405854714877
1533151606485083.0,-0.27045405854714877
1533151606494436.0,-0.27045405854714877
1533151606504909.0,-0.26870872929515605
1533151606515099.0,-0.26696340004316327
1533151606524722.0,-0.26521807079117055
1533151606535268.0,-0.26521807079117055
1533151606544462.0,-0.26521807079117055
1533151606554942.0,-0.2634727415391778
1533151606565264.0,-0.2617274122871771
1533151606574761.0,-0.2599820830351844
1533151606585272.0,-0.2582367537831916
1533151606594849.0,-0.2564914245311989
1533151606605415.0,-0.2564914245311989
1533151606615030.0,-0.25474609527920616
1533151606625298.0,-0.25300076602720545
1533151606635300.0,-0.2512554367752127
1533151606644562.0,-0.24776477827122723
1533151606655024.0,-0.24776477827122723
1533151606664446.0,-0.24601944901923448
1533151606675033.0,-0.24601944901923448
1533151606684788.0,-0.24427411976723382
1533151606694367.0,-0.23903813201125557
1533151606705171.0,-0.23729280275926284
1533151606714470.0,-0.23205681500327668
1533151606725163.0,-0.22856615649929118
1533151606734473.0,-0.22507549799529777
1533151606745051.0,-0.22158483949131227
1533151606754622.0,-0.21634885173532611
1533151606764456.0,-0.21460352248333336
1533151606775267.0,-0.2093675347273472
1533151606784373.0,-0.20587687622336173
1533151606794628.0,-0.20413154697136898
1533151606804953.0,-0.20064088846737557
1533151606814520.0,-0.19715022996339007
1533151606825047.0,-0.1936595714594046
1533151606834773.0,-0.1919142422074039
1533151606845172.0,-0.19016891295541116
1533151606855167.0,-0.18842358370341844
1533151606864754.0,-0.18842358370341844
1533151606875184.0,-0.18842358370341844
1533151606884470.0,-0.1866782544514257
1533151606895059.0,-0.18493292519943294
1533151606904715.0,-0.18318759594743228
1533151606915180.0,-0.18144226669543953
1533151606925171.0,-0.17969693744344678
1533151606934517.0,-0.18144226669543953
1533151606946226.0,-0.17969693744344678
1533151606954705.0,-0.17795160819145403
1533151606964813.0,-0.1762062789394613
1533151606974479.0,-0.17271562043546787
1533151606984440.0,-0.17271562043546787
1533151606994274.0,-0.17097029118347515
1533151607004471.0,-0.1692249619314824
1533151607015091.0,-0.16747963267948965
1533151607024618.0,-0.16573430342748896
1533151607035035.0,-0.16398897417549624
1533151607044799.0,-0.1622436449235035
1533151607054411.0,-0.16049831567151074
1533151607064407.0,-0.15875298641951802
1533151607074341.0,-0.15526232791552458
1533151607085058.0,-0.15351699866353183
1533151607094360.0,-0.1517716694115391
1533151607104938.0,-0.15002634015954636
1533151607114448.0,-0.14828101090754567
1533151607125043.0,-0.14828101090754567
1533151607135088.0,-0.14653568165555295
1533151607153966.0,-0.1447903524035602
1533151607154509.0,-0.14304502315156745
1533151607164782.0,-0.1412996938995747
1533151607174120.0,-0.13955436464757404
1533151607184502.0,-0.13955436464757404
1533151607195063.0,-0.13955436464757404
1533151607204751.0,-0.1378090353955813
1533151607224563.0,-0.1378090353955813
1533151607235064.0,-0.1378090353955813
1533151607246019.0,-0.1378090353955813
1533151607254677.0,-0.1378090353955813
1533151607264362.0,-0.1378090353955813
1533151607284435.0,-0.1378090353955813
1533151607295033.0,-0.1378090353955813
1533151607304473.0,-0.1378090353955813
1533151607314686.0,-0.1378090353955813
1533151607324844.0,-0.1378090353955813
1533151607334850.0,-0.13606370614358854
1533151607345153.0,-0.1378090353955813
1533151607354791.0,-0.13606370614358854
1533151607364348.0,-0.13431837689159581
1533151607374704.0,-0.13431837689159581
1533151607384363.0,-0.13257304763960306
1533151607394815.0,-0.13082771838760238
1533151607404350.0,-0.1273370598836169
1533151607414872.0,-0.12559173063162415
1533151607424575.0,-0.12384640137963143
1533151607435049.0,-0.12210107212763074
1533151607444753.0,-0.11861041362364524
1533151607454079.0,-0.11686508437165252
1533151607464454.0,-0.11511975511965977
1533151607474876.0,-0.11337442586765908
1533151607484461.0,-0.11162909661566636
1533151607494081.0,-0.10988376736367361
1533151607504456.0,-0.10988376736367361
1533151607514340.0,-0.10813843811168086
1533151607524683.0,-0.10813843811168086
1533151607534079.0,-0.10639310885968811
1533151607544359.0,-0.10639310885968811
1533151607554889.0,-0.10639310885968811
1533151607564913.0,-0.10639310885968811
1533151607574930.0,-0.10464777960768745
1533151607584351.0,-0.1029024503556947
1533151607594575.0,-0.10115712110370195
1533151607604181.0,-0.10115712110370195
1533151607614671.0,-0.09941179185170923
1533151607624204.0,-0.09941179185170923
1533151607634743.0,-0.09592113334771579
1533151607644358.0,-0.09417580409572304
1533151607654563.0,-0.09068514559173757
1533151607664786.0,-0.08544915783575141
1533151607674130.0,-0.08370382858375866
1533151607684483.0,-0.08021317007977319
1533151607693956.0,-0.0784678408277725
1533151607704616.0,-0.07497718232378703
1533151607714102.0,-0.07148652381980153
1533151607724433.0,-0.06625053606381537
1533151607734465.0,-0.0627598775598299
1533151607745020.0,-0.059269219055836465
1533151607754288.0,-0.05752388980384372
1533151607764646.0,-0.054033231299858236
1533151607774275.0,-0.05054257279586482
1533151607784836.0,-0.04530658503988659
1533151607794840.0,-0.04007059728390043
1533151607804872.0,-0.036579938779914944
1533151607814620.0,-0.03308928027592152
1533151607825027.0,-0.029598621771936038
1533151607834544.0,-0.026107963267942617
1533151607843935.0,-0.02261730476395713
1533151607854468.0,-0.02087197551196439
1533151607864346.0,-0.019126646259971646
1533151607874253.0,-0.019126646259971646
1533151607884649.0,-0.015635987755978225
1533151607894066.0,-0.013890658503985484
1533151607904781.0,-0.012145329251992742
1533151607914257.0,-0.0104
1533151607924824.0,-0.0104
1533151607934397.0,-0.0104
1533151607944427.0,-0.00865467074799932
1533151607954276.0,-0.00865467074799932
1533151607964613.0,-0.006909341496006579
1533151607973947.0,-0.005164012244013836
1533151607984271.0,-0.005164012244013836
1533151607994785.0,-0.005164012244013836
1533151608004452.0,-0.005164012244013836
1533151608014097.0,-0.003418682992021094
1533151608024095.0,-0.0016733537400283518
1533151608034435.0,7.197551197232754e-05
1533151608044720.0,0.0035626340159578117
1533151608054109.0,0.005307963267950553
1533151608064204.0,0.007053292519943296
1533151608074764.0,0.008798621771943974
1533151608084406.0,0.010543951023936717
1533151608094752.0,0.01228928027592946
1533151608104550.0,0.015779938779914945
1533151608113844.0,0.019270597283908366
1533151608124648.0,0.02276125578789385
1533151608134191.0,0.02276125578789385
1533151608144717.0,0.02450658503988659
1533151608154345.0,0.026251914291887272
1533151608164348.0,0.027997243543880015
1533151608174065.0,0.02974257279587275
1533151608184624.0,0.02974257279587275
1533151608193951.0,0.031487902047865494
1533151608204338.0,0.031487902047865494
1533151608214072.0,0.031487902047865494
1533151608224374.0,0.031487902047865494
1533151608234096.0,0.031487902047865494
1533151608244413.0,0.031487902047865494
1533151608253792.0,0.031487902047865494
1533151608264126.0,0.031487902047865494
1533151608274463.0,0.031487902047865494
1533151608283969.0,0.031487902047865494
1533151608294517.0,0.031487902047865494
1533151608304158.0,0.031487902047865494
1533151608314077.0,0.031487902047865494
1533151608324536.0,0.02974257279587275
1533151608333893.0,0.02974257279587275
1533151608344380.0,0.026251914291887272
1533151608353716.0,0.02450658503988659
1533151608364332.0,0.021015926535901105
1533151608373851.0,0.02276125578789385
1533151608384387.0,0.02276125578789385
1533151608394644.0,0.019270597283908366
1533151608404090.0,0.019270597283908366
1533151608414350.0,0.019270597283908366
1533151608424607.0,0.019270597283908366
1533151608434192.0,0.019270597283908366
1533151608444248.0,0.017525268031915623
1533151608453871.0,0.015779938779914945
1533151608474596.0,0.014034609527922202
1533151608494356.0,0.010543951023936717
1533151608504343.0,0.007053292519943296
1533151608513768.0,0.005307963267950553
1533151608524373.0,0.0035626340159578117
1533151608533817.0,0.0018173047639650688
1533151608543814.0,7.197551197232754e-05
1533151608554191.0,7.197551197232754e-05
1533151608564466.0,-0.0016733537400283518
1533151608573781.0,-0.005164012244013836
1533151608584401.0,-0.005164012244013836
1533151608593972.0,-0.006909341496006579
1533151608604357.0,-0.00865467074799932
1533151608613742.0,-0.00865467074799932
1533151608624032.0,-0.00865467074799932
1533151608634343.0,-0.00865467074799932
1533151608644624.0,-0.00865467074799932
1533151608654242.0,-0.00865467074799932
1533151608664041.0,-0.00865467074799932
1533151608673852.0,-0.00865467074799932
1533151608684316.0,-0.00865467074799932
1533151608693705.0,-0.0104
1533151608704103.0,-0.0104
1533151608714455.0,-0.0104
1533151608724048.0,-0.012145329251992742
1533151608734538.0,-0.012145329251992742
1533151608744123.0,-0.012145329251992742
1533151608753702.0,-0.013890658503985484
1533151608763746.0,-0.013890658503985484
1533151608774104.0,-0.013890658503985484
1533151608784609.0,-0.013890658503985484
1533151608794169.0,-0.015635987755978225
1533151608803686.0,-0.015635987755978225
1533151608814285.0,-0.017381317007970968
1533151608824332.0,-0.019126646259971646
1533151608833835.0,-0.019126646259971646
1533151608844186.0,-0.019126646259971646
1533151608854438.0,-0.019126646259971646
1533151608863847.0,-0.019126646259971646
1533151608874406.0,-0.019126646259971646
1533151608884034.0,-0.02087197551196439
1533151608893749.0,-0.02087197551196439
1533151608904369.0,-0.02087197551196439
1533151608914083.0,-0.02087197551196439
1533151608924538.0,-0.02087197551196439
1533151608934009.0,-0.02087197551196439
1533151608944433.0,-0.02087197551196439
1533151608954062.0,-0.02261730476395713
1533151608964603.0,-0.02261730476395713
1533151608973793.0,-0.02261730476395713
1533151608983973.0,-0.024362634015949874
1533151608994335.0,-0.024362634015949874
1533151609003684.0,-0.024362634015949874
1533151609014220.0,-0.026107963267942617
1533151609023711.0,-0.026107963267942617
1533151609034313.0,-0.026107963267942617
1533151609044340.0,-0.027853292519943295
1533151609053518.0,-0.027853292519943295
1533151609064055.0,-0.027853292519943295
1533151609074258.0,-0.027853292519943295
1533151609083728.0,-0.027853292519943295
1533151609094982.0,-0.029598621771936038
1533151609104099.0,-0.029598621771936038
1533151609113796.0,-0.029598621771936038
1533151609123914.0,-0.027853292519943295
1533151609134268.0,-0.027853292519943295
1533151609143751.0,-0.027853292519943295
1533151609154030.0,-0.027853292519943295
1533151609163678.0,-0.027853292519943295
1533151609174272.0,-0.027853292519943295
1533151609184359.0,-0.027853292519943295
1533151609193757.0,-0.027853292519943295
1533151609203802.0,-0.027853292519943295
1533151609214216.0,-0.027853292519943295
1533151609224538.0,-0.029598621771936038
1533151609233842.0,-0.027853292519943295
1533151609243414.0,-0.029598621771936038
1533151609254224.0,-0.029598621771936038
1533151609264297.0,-0.027853292519943295
1533151609274196.0,-0.029598621771936038
1533151609284267.0,-0.029598621771936038
1533151609293573.0,-0.029598621771936038
1533151609304138.0,-0.029598621771936038
1533151609313691.0,-0.029598621771936038
1533151609324267.0,-0.029598621771936038
1533151609344293.0,-0.029598621771936038
1533151609353570.0,-0.029598621771936038
1533151609363870.0,-0.029598621771936038
1533151609374254.0,-0.029598621771936038
1533151609383696.0,-0.029598621771936038
1533151609394267.0,-0.029598621771936038
1533151609404091.0,-0.029598621771936038
1533151609423632.0,-0.029598621771936038
1533151609434066.0,-0.029598621771936038
1533151609443532.0,-0.029598621771936038
1533151609463428.0,-0.029598621771936038
1533151609474129.0,-0.029598621771936038
1533151609483630.0,-0.027853292519943295
1533151609493770.0,-0.029598621771936038
1533151609503529.0,-0.029598621771936038
1533151609513941.0,-0.029598621771936038
1533151609523238.0,-0.029598621771936038
1533151609533870.0,-0.029598621771936038
1533151609543966.0,-0.027853292519943295
1533151609554035.0,-0.027853292519943295
1533151609564037.0,-0.029598621771936038
1533151609573366.0,-0.027853292519943295
1533151609583687.0,-0.029598621771936038
1533151609594101.0,-0.027853292519943295
1533151609603662.0,-0.029598621771936038
1533151609614183.0,-0.027853292519943295
1533151609624156.0,-0.029598621771936038
1533151609633790.0,-0.029598621771936038
1533151609644120.0,-0.029598621771936038
1533151609653523.0,-0.029598621771936038
1533151609663828.0,-0.029598621771936038
1533151609674358.0,-0.029598621771936038
1533151609684034.0,-0.029598621771936038
1533151609693509.0,-0.029598621771936038
1533151609704187.0,-0.029598621771936038
1533151609713792.0,-0.029598621771936038
1533151609724164.0,-0.029598621771936038
1533151609733588.0,-0.029598621771936038
1533151609744115.0,-0.029598621771936038
1533151609753734.0,-0.029598621771936038
1533151609763264.0,-0.027853292519943295
1533151609774077.0,-0.029598621771936038
1533151609784064.0,-0.029598621771936038
1533151609793392.0,-0.027853292519943295
1533151609804133.0,-0.029598621771936038
1533151609813505.0,-0.029598621771936038
1533151609824011.0,-0.029598621771936038
1533151609833644.0,-0.027853292519943295
1533151609843381.0,-0.027853292519943295
1533151609854236.0,-0.029598621771936038
1533151609863518.0,-0.027853292519943295
1533151609873846.0,-0.029598621771936038
1533151609883284.0,-0.027853292519943295
1533151609893782.0,-0.029598621771936038
1533151609903315.0,-0.029598621771936038
1533151609913967.0,-0.029598621771936038
1533151609924102.0,-0.029598621771936038
1533151609933765.0,-0.029598621771936038
1533151609943394.0,-0.029598621771936038
1533151609953707.0,-0.029598621771936038
1533151609964022.0,-0.029598621771936038
1533151609973687.0,-0.029598621771936038
1533151609983246.0,-0.029598621771936038
1533151609994029.0,-0.029598621771936038
1533151610004066.0,-0.029598621771936038
1533151610013655.0,-0.027853292519943295
1533151610024020.0,-0.029598621771936038
1533151610033426.0,-0.029598621771936038
1533151610043891.0,-0.029598621771936038
1533151610053520.0,-0.029598621771936038
1533151610063521.0,-0.029598621771936038
1533151610083553.0,-0.029598621771936038
1533151610094061.0,-0.027853292519943295
1533151610103749.0,-0.027853292519943295
1533151610114137.0,-0.029598621771936038
1533151610123659.0,-0.029598621771936038
1533151610133272.0,-0.029598621771936038
1533151610144023.0,-0.029598621771936038
1533151610154013.0,-0.029598621771936038
1533151610163551.0,-0.029598621771936038
1533151610177977.0,-0.029598621771936038
1533151610183241.0,-0.029598621771936038
1533151610193775.0,-0.029598621771936038
1533151610203368.0,-0.029598621771936038
1533151610214017.0,-0.029598621771936038
1533151610224024.0,-0.029598621771936038
1533151610233342.0,-0.029598621771936038
1533151610243657.0,-0.029598621771936038
1533151610254012.0,-0.029598621771936038
1533151610263617.0,-0.029598621771936038
1533151610284005.0,-0.029598621771936038
1533151610293713.0,-0.029598621771936038
1533151610303646.0,-0.029598621771936038
1533151610314057.0,-0.029598621771936038
1533151610323539.0,-0.029598621771936038
1533151610334040.0,-0.027853292519943295
1533151610343488.0,-0.029598621771936038
1533151610353094.0,-0.029598621771936038
1533151610364010.0,-0.029598621771936038
1533151610373757.0,-0.029598621771936038
1533151610383391.0,-0.029598621771936038
1533151610393773.0,-0.029598621771936038
1533151610403157.0,-0.029598621771936038
1533151610413815.0,-0.029598621771936038
1533151610423861.0,-0.029598621771936038
1533151610433507.0,-0.029598621771936038
1533151610443891.0,-0.029598621771936038
1533151610453438.0,-0.029598621771936038
1533151610463888.0,-0.029598621771936038
1533151610473407.0,-0.029598621771936038
1533151610482868.0,-0.029598621771936038
1533151610493485.0,-0.027853292519943295
1533151610503050.0,-0.029598621771936038
1533151610513767.0,-0.029598621771936038
1533151610523656.0,-0.027853292519943295
1533151610533147.0,-0.029598621771936038
1533151610543498.0,-0.029598621771936038
1533151610553030.0,-0.029598621771936038
1533151610563589.0,-0.027853292519943295
1533151610573215.0,-0.029598621771936038
1533151610583806.0,-0.029598621771936038
1533151610593734.0,-0.029598621771936038
1533151610603190.0,-0.029598621771936038
1533151610613647.0,-0.029598621771936038
1533151610623183.0,-0.029598621771936038
1533151610633735.0,-0.029598621771936038
1533151610643292.0,-0.029598621771936038
1533151610653921.0,-0.029598621771936038
1533151610663806.0,-0.029598621771936038
1533151610673789.0,-0.027853292519943295
1533151610693552.0,-0.029598621771936038
1533151610702905.0,-0.029598621771936038
1533151610713468.0,-0.029598621771936038
1533151610723019.0,-0.029598621771936038
1533151610733822.0,-0.029598621771936038
1533151610743759.0,-0.029598621771936038
1533151610753182.0,-0.029598621771936038
1533151610763505.0,-0.029598621771936038
1533151610773060.0,-0.029598621771936038
1533151610783561.0,-0.029598621771936038
1533151610793087.0,-0.029598621771936038
1533151610805588.0,-0.029598621771936038
1533151610813299.0,-0.029598621771936038
1533151610822792.0,-0.029598621771936038
1533151610833207.0,-0.029598621771936038
1533151610843593.0,-0.029598621771936038
1533151610853088.0,-0.029598621771936038
1533151610863749.0,-0.027853292519943295
1533151610873359.0,-0.029598621771936038
1533151610883715.0,-0.029598621771936038
1533151610893297.0,-0.027853292519943295
1533151610902733.0,-0.029598621771936038
1533151610913080.0,-0.029598621771936038
1533151610922750.0,-0.029598621771936038
1533151610933505.0,-0.029598621771936038
1533151610942873.0,-0.029598621771936038
1533151610953858.0,-0.029598621771936038
1533151610963625.0,-0.029598621771936038
1533151610973057.0,-0.029598621771936038
1533151610983368.0,-0.029598621771936038
1533151610992878.0,-0.029598621771936038
1533151611003453.0,-0.029598621771936038
1533151611013014.0,-0.029598621771936038
1533151611023655.0,-0.029598621771936038
1533151611033691.0,-0.029598621771936038
1533151611043070.0,-0.029598621771936038
1533151611053478.0,-0.029598621771936038
1533151611062890.0,-0.029598621771936038
1533151611073391.0,-0.029598621771936038
