utime,FL_wheel_speed,FR_wheel_speed,RL_wheel_speed,RR_wheel_speed,longitudinal_accel,odom_speed,odom,meanEffTorque,pedal_cc,regen,requestedTorqueAfterProc,transversal_accel,left_solar,right_solar,steer_corrected,steer_offset_can,steer_raw
1533151603653462.0,268.9233,267.7557,267.9642,272.92650000000003,-0.5999999999999996,30.0,60.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-10.995876106935693,-12.300000000000182,-22.699999999999818
1533151603664552.0,268.67310000000003,267.5055,267.9642,272.92650000000003,-0.5499999999999989,30.0,60.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-11.195876106935966,-12.300000000000182,-22.90000000000009
1533151603676788.0,268.67310000000003,267.5055,269.1735,272.4261,-0.5499999999999989,30.0,60.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-11.395876106935784,-12.300000000000182,-23.09999999999991
1533151603684547.0,268.9233,267.0468,269.1735,272.4261,-0.5999999999999996,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5279999999999916,-112.0,100.0,-11.595876106936057,-12.300000000000182,-23.300000000000182
1533151603694174.0,268.9233,267.0468,268.9233,270.7998,-0.5999999999999996,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5279999999999916,-112.0,100.0,-11.695876106935966,-12.300000000000182,-23.40000000000009
1533151603705442.0,267.9642,267.0468,268.9233,270.7998,-0.6999999999999993,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5320000000000107,-112.0,100.0,-11.795876106935875,-12.300000000000182,-23.5
1533151603714262.0,267.9642,267.0468,267.297,272.6763,-0.6999999999999993,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5320000000000107,-112.0,100.0,-11.895876106935784,-12.300000000000182,-23.59999999999991
1533151603724942.0,267.297,266.7966,267.297,272.6763,-0.6999999999999993,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5519999999999925,-112.0,100.0,-11.995876106935693,-12.300000000000182,-23.699999999999818
1533151603734525.0,267.297,266.7966,268.2144,270.7998,-0.6999999999999993,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5519999999999925,-112.0,100.0,-12.195876106935966,-12.300000000000182,-23.90000000000009
1533151603744925.0,268.4646,265.4622,268.2144,270.7998,-0.5499999999999989,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-12.395876106935784,-12.300000000000182,-24.09999999999991
1533151603754508.0,268.4646,265.4622,267.7557,271.2585,-0.5499999999999989,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-12.495876106935693,-12.300000000000182,-24.199999999999818
1533151603764618.0,268.2144,265.8792,267.7557,271.2585,-0.5499999999999989,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5159999999999911,-112.0,100.0,-12.595876106936057,-12.300000000000182,-24.300000000000182
1533151603774940.0,268.2144,265.8792,267.5055,270.7998,-0.5499999999999989,30.0,28.0,-29.5,0.0,59.0,-284.5,-0.5159999999999911,-112.0,100.0,-12.595876106936057,-12.300000000000182,-24.300000000000182
1533151603785294.0,266.5881,266.0877,267.5055,270.7998,-0.6999999999999993,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5480000000000018,-112.0,100.0,-12.695876106935966,-12.300000000000182,-24.40000000000009
1533151603794029.0,266.5881,266.0877,267.5055,270.09090000000003,-0.6999999999999993,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5480000000000018,-112.0,100.0,-12.795876106935875,-12.300000000000182,-24.5
1533151603804374.0,267.0468,265.212,267.5055,270.09090000000003,-0.5,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5320000000000107,-112.0,100.0,-12.895876106935784,-12.300000000000182,-24.59999999999991
1533151603818055.0,267.0468,265.212,266.5881,270.3411,-0.5,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5320000000000107,-112.0,100.0,-12.895876106935784,-12.300000000000182,-24.59999999999991
1533151603826335.0,266.5881,264.9618,266.5881,270.3411,-0.5999999999999996,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5120000000000005,-112.0,100.0,-12.995876106935693,-12.300000000000182,-24.699999999999818
1533151603835975.0,266.5881,264.9618,265.8792,269.1735,-0.5999999999999996,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5120000000000005,-112.0,100.0,-13.095876106936057,-12.300000000000182,-24.800000000000182
1533151603844740.0,266.0877,264.5031,265.8792,269.1735,-0.5499999999999989,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-13.195876106935966,-12.300000000000182,-24.90000000000009
1533151603854023.0,266.0877,264.5031,266.0877,269.8407,-0.5499999999999989,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-13.195876106935966,-12.300000000000182,-24.90000000000009
1533151603865004.0,266.3379,264.2529,266.0877,269.8407,-0.5499999999999989,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5200000000000102,-112.0,100.0,-13.295876106935875,-12.300000000000182,-25.0
1533151603874181.0,266.3379,264.2529,266.0877,268.2144,-0.5499999999999989,30.0,112.0,-29.5,0.0,59.0,-284.5,-0.5200000000000102,-112.0,100.0,-13.295876106935875,-12.300000000000182,-25.0
1533151603884642.0,264.9618,263.3355,266.0877,268.2144,-0.5499999999999989,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.5279999999999916,-112.0,100.0,-13.295876106935875,-12.300000000000182,-25.0
1533151603894875.0,264.9618,263.3355,265.6707,269.1735,-0.5499999999999989,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.5279999999999916,-112.0,100.0,-13.395876106935784,-12.300000000000182,-25.09999999999991
1533151603906384.0,265.4622,263.3355,265.6707,269.1735,-0.5999999999999996,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-13.495876106935693,-12.300000000000182,-25.199999999999818
1533151603914471.0,265.4622,263.3355,265.6707,267.7557,-0.5999999999999996,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-13.595876106936057,-12.300000000000182,-25.300000000000182
1533151603925020.0,266.3379,263.58570000000003,265.6707,267.7557,-0.6999999999999993,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-13.695876106935966,-12.300000000000182,-25.40000000000009
1533151603934329.0,266.3379,263.58570000000003,265.8792,268.4646,-0.6999999999999993,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-13.795876106935875,-12.300000000000182,-25.5
1533151603947199.0,264.7533,262.8768,265.8792,268.4646,-0.6500000000000004,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.5360000000000014,-112.0,100.0,-13.895876106935784,-12.300000000000182,-25.59999999999991
1533151603955473.0,264.7533,262.8768,264.0444,268.4646,-0.6500000000000004,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.5360000000000014,-112.0,100.0,-13.995876106935693,-12.300000000000182,-25.699999999999818
1533151603966450.0,264.0444,263.3355,264.0444,268.4646,-0.5499999999999989,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-14.095876106936057,-12.300000000000182,-25.800000000000182
1533151603974639.0,264.0444,263.3355,265.8792,267.0468,-0.5499999999999989,30.0,76.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-14.195876106935966,-12.300000000000182,-25.90000000000009
1533151603984557.0,265.6707,262.6266,265.8792,267.0468,-0.6999999999999993,30.0,40.0,-29.5,0.0,59.0,-284.5,-0.5320000000000107,-112.0,100.0,-14.395876106935784,-12.300000000000182,-26.09999999999991
1533151603994277.0,265.6707,262.6266,264.5031,268.2144,-0.6999999999999993,30.0,40.0,-29.5,0.0,59.0,-284.5,-0.5320000000000107,-112.0,100.0,-14.595876106936057,-12.300000000000182,-26.300000000000182
1533151604004812.0,264.5031,261.459,264.5031,268.2144,-0.75,30.0,40.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-14.695876106935966,-12.300000000000182,-26.40000000000009
1533151604013952.0,264.5031,261.459,264.7533,268.2144,-0.75,30.0,40.0,-29.5,0.0,59.0,-284.5,-0.539999999999992,-112.0,100.0,-14.795876106935875,-12.300000000000182,-26.5
1533151604025945.0,263.7942,262.6266,264.7533,268.2144,-0.5499999999999989,30.0,40.0,-29.5,0.0,59.0,-284.5,-0.5440000000000111,-112.0,100.0,-14.895876106935784,-12.300000000000182,-26.59999999999991
1533151604033981.0,263.7942,262.6266,264.7533,266.0877,-0.5499999999999989,30.0,40.0,-29.5,0.0,59.0,-284.5,-0.5440000000000111,-112.0,100.0,-14.995876106935693,-12.300000000000182,-26.699999999999818
1533151604046068.0,264.9618,262.6266,264.7533,266.0877,-0.6999999999999993,30.0,40.0,-29.5,0.0,59.0,-284.5,-0.5240000000000009,-112.0,100.0,-15.195876106935966,-12.300000000000182,-26.90000000000009
1533151604058465.0,264.9618,262.6266,262.8768,267.0468,-0.6999999999999993,30.0,40.0,-29.5,15.0,59.0,-280.5,-0.5240000000000009,-112.0,100.0,-15.395876106935784,-12.300000000000182,-27.09999999999991
1533151604064704.0,264.7533,261.7092,262.8768,267.0468,-0.7999999999999989,30.0,40.0,-27.5,20.0,55.0,-279.0,-0.5360000000000014,-112.0,50.0,-15.595876106936057,-12.300000000000182,-27.300000000000182
1533151604075468.0,264.7533,261.7092,263.7942,266.0877,-0.7999999999999989,30.0,40.0,-25.5,27.0,51.0,-277.0,-0.5360000000000014,-112.0,50.0,-15.695876106935966,-12.300000000000182,-27.40000000000009
1533151604086092.0,263.3355,261.9177,263.7942,266.0877,-0.6999999999999993,30.0,4.0,-23.5,31.0,47.0,-274.5,-0.5360000000000014,-112.0,50.0,-15.895876106935784,-12.300000000000182,-27.59999999999991
1533151604093890.0,263.3355,261.9177,264.0444,265.8792,-0.6999999999999993,30.0,4.0,-22.5,31.0,45.0,-274.5,-0.5360000000000014,-112.0,50.0,-15.995876106935693,-12.300000000000182,-27.699999999999818
1533151604104549.0,263.3355,262.16790000000003,264.0444,265.8792,-0.5,30.0,4.0,-21.5,31.0,43.0,-274.5,-0.5200000000000102,-112.0,50.0,-16.095876106936057,-12.300000000000182,-27.800000000000182
1533151604114257.0,263.3355,262.16790000000003,263.0853,266.7966,-0.5,30.0,4.0,-20.5,35.0,41.0,-274.5,-0.5200000000000102,-112.0,50.0,-16.295876106935875,-12.300000000000182,-28.0
1533151604124599.0,264.7533,261.459,263.0853,266.7966,-0.6999999999999993,30.0,4.0,-20.0,35.0,40.0,-274.5,-0.5320000000000107,-112.0,50.0,-16.495876106935693,-12.300000000000182,-28.199999999999818
1533151604134010.0,264.7533,261.459,264.2529,265.6707,-0.6999999999999993,30.0,4.0,-19.5,35.0,39.0,-274.5,-0.5320000000000107,-112.0,50.0,-16.695876106935966,-12.300000000000182,-28.40000000000009
1533151604144710.0,263.0853,260.2914,264.2529,265.6707,-0.5499999999999989,30.0,4.0,-19.0,35.0,38.0,-274.5,-0.5320000000000107,-112.0,50.0,-16.895876106935784,-12.300000000000182,-28.59999999999991
1533151604154070.0,263.0853,260.2914,263.3355,266.3379,-0.5499999999999989,30.0,4.0,-19.0,35.0,38.0,-274.5,-0.5320000000000107,-112.0,50.0,-16.995876106935693,-12.300000000000182,-28.699999999999818
1533151604164693.0,262.3764,261.7092,263.3355,266.3379,-0.5,30.0,4.0,-18.5,35.0,37.0,-274.5,-0.539999999999992,-112.0,50.0,-16.995876106935693,-12.300000000000182,-28.699999999999818
1533151604174203.0,262.3764,261.7092,262.16790000000003,266.5881,-0.5,30.0,4.0,-18.5,35.0,37.0,-274.5,-0.539999999999992,-112.0,50.0,-17.195876106935966,-12.300000000000182,-28.90000000000009
1533151604184798.0,264.0444,261.0003,262.16790000000003,266.5881,-0.5,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5560000000000116,-112.0,50.0,-17.295876106935875,-12.300000000000182,-29.0
1533151604194350.0,264.0444,261.0003,262.3764,265.212,-0.5,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5560000000000116,-112.0,50.0,-17.495876106935693,-12.300000000000182,-29.199999999999818
1533151604204592.0,263.58570000000003,259.5825,262.3764,265.212,-0.3999999999999986,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5480000000000018,-112.0,50.0,-17.595876106936057,-12.300000000000182,-29.300000000000182
1533151604216229.0,263.58570000000003,259.5825,262.6266,264.7533,-0.3999999999999986,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5480000000000018,-112.0,50.0,-17.695876106935966,-12.300000000000182,-29.40000000000009
1533151604224859.0,262.8768,260.4999,262.6266,264.7533,-0.4499999999999993,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.568000000000012,-112.0,50.0,-17.695876106935966,-12.300000000000182,-29.40000000000009
1533151604234358.0,262.8768,260.4999,262.6266,263.7942,-0.4499999999999993,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.568000000000012,-112.0,50.0,-17.695876106935966,-12.300000000000182,-29.40000000000009
1533151604244683.0,262.3764,260.0412,262.6266,263.7942,-0.4499999999999993,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5759999999999934,-112.0,50.0,-17.795876106935875,-12.300000000000182,-29.5
1533151604254164.0,262.3764,260.0412,261.0003,264.5031,-0.4499999999999993,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5759999999999934,-112.0,50.0,-17.795876106935875,-12.300000000000182,-29.5
1533151604265125.0,263.58570000000003,259.5825,261.0003,264.5031,-0.25,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5560000000000116,-112.0,50.0,-17.895876106935784,-12.300000000000182,-29.59999999999991
1533151604276422.0,263.58570000000003,259.5825,261.7092,263.3355,-0.25,29.0,88.0,-18.5,35.0,37.0,-274.5,-0.5560000000000116,-112.0,50.0,-17.995876106935693,-12.300000000000182,-29.699999999999818
1533151604284453.0,262.16790000000003,259.8327,261.7092,263.3355,-0.5,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5360000000000014,-112.0,50.0,-17.995876106935693,-12.300000000000182,-29.699999999999818
1533151604294979.0,262.16790000000003,259.8327,260.75010000000003,263.3355,-0.5,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5360000000000014,-112.0,50.0,-17.995876106935693,-12.300000000000182,-29.699999999999818
1533151604305153.0,261.2088,259.5825,260.75010000000003,263.3355,-0.34999999999999964,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.539999999999992,-112.0,50.0,-17.995876106935693,-12.300000000000182,-29.699999999999818
1533151604314369.0,261.2088,259.5825,261.2088,264.0444,-0.34999999999999964,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.539999999999992,-112.0,50.0,-17.995876106935693,-12.300000000000182,-29.699999999999818
1533151604325237.0,262.6266,258.4149,261.2088,264.0444,-0.3999999999999986,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5600000000000023,-112.0,50.0,-18.095876106936057,-12.300000000000182,-29.800000000000182
1533151604334000.0,262.6266,258.4149,261.0003,261.9177,-0.3999999999999986,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5600000000000023,-112.0,50.0,-18.195876106935966,-12.300000000000182,-29.90000000000009
1533151604344702.0,262.6266,261.459,261.0003,261.9177,-0.5499999999999989,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5519999999999925,-112.0,50.0,-18.195876106935966,-12.300000000000182,-29.90000000000009
1533151604354103.0,262.6266,261.459,261.9177,262.6266,-0.5499999999999989,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5519999999999925,-112.0,50.0,-18.095876106936057,-12.300000000000182,-29.800000000000182
1533151604364888.0,261.9177,258.1647,261.9177,262.6266,-0.5499999999999989,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5560000000000116,-112.0,50.0,-18.195876106935966,-12.300000000000182,-29.90000000000009
1533151604374219.0,261.9177,258.1647,261.2088,262.8768,-0.5499999999999989,29.0,52.0,-18.5,35.0,37.0,-274.5,-0.5560000000000116,-112.0,50.0,-18.195876106935966,-12.300000000000182,-29.90000000000009
1533151604384498.0,264.0444,256.9971,261.2088,262.8768,-0.34999999999999964,29.0,12.0,-18.5,35.0,37.0,-274.5,-0.5519999999999925,-112.0,50.0,-18.295876106935875,-12.300000000000182,-30.0
1533151604394934.0,264.0444,256.9971,261.7092,263.7942,-0.34999999999999964,29.0,12.0,-18.5,35.0,37.0,-274.5,-0.5519999999999925,-112.0,50.0,-18.295876106935875,-12.300000000000182,-30.0
1533151604416931.0,259.33230000000003,259.1238,261.7092,263.7942,-0.5,29.0,12.0,-18.5,35.0,37.0,-274.5,-0.539999999999992,-112.0,50.0,-18.295876106935875,-12.300000000000182,-30.0
1533151604416933.0,259.33230000000003,259.1238,262.16790000000003,263.7942,-0.5,29.0,12.0,-18.5,35.0,37.0,-274.5,-0.539999999999992,-112.0,50.0,-18.295876106935875,-12.300000000000182,-30.0
1533151604424667.0,259.1238,261.459,262.16790000000003,263.7942,-0.5499999999999989,29.0,12.0,-18.0,38.0,36.0,-272.5,-0.5440000000000111,-112.0,50.0,-18.295876106935875,-12.300000000000182,-30.0
1533151604434519.0,259.1238,261.459,261.9177,264.5031,-0.5499999999999989,29.0,12.0,-17.5,42.0,35.0,-398.5,-0.5440000000000111,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604444919.0,267.7557,259.8327,261.9177,264.5031,-0.4499999999999993,29.0,12.0,-17.0,42.0,34.0,-398.5,-0.5240000000000009,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604454833.0,267.7557,259.8327,262.8768,264.2529,-0.4499999999999993,29.0,12.0,-17.0,42.0,34.0,-398.5,-0.5240000000000009,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604465167.0,260.4999,257.706,262.8768,264.2529,-0.4499999999999993,29.0,12.0,-16.5,42.0,33.0,-398.5,-0.539999999999992,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604476059.0,260.4999,257.706,261.9177,264.2529,-0.4499999999999993,29.0,12.0,-16.5,42.0,33.0,-398.5,-0.539999999999992,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604484391.0,259.1238,257.2473,261.9177,264.2529,-0.25,29.0,96.0,-16.5,42.0,33.0,-398.5,-0.5480000000000018,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604494689.0,259.1238,257.2473,261.2088,263.0853,-0.25,29.0,96.0,-16.5,42.0,33.0,-398.5,-0.5480000000000018,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604504680.0,264.5031,260.0412,261.2088,263.0853,-0.5,29.0,96.0,-16.5,42.0,33.0,-398.5,-0.5360000000000014,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604513944.0,264.5031,260.0412,261.0003,263.7942,-0.5,29.0,96.0,-16.0,42.0,32.0,-398.5,-0.5360000000000014,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604524450.0,261.9177,258.4149,261.0003,263.7942,-0.5,29.0,96.0,-16.0,42.0,32.0,-398.5,-0.5240000000000009,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604534692.0,261.9177,258.4149,261.0003,263.0853,-0.5,29.0,96.0,-16.0,42.0,32.0,-398.5,-0.5240000000000009,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604544442.0,258.8736,258.1647,261.0003,263.0853,0.0,29.0,96.0,-16.0,42.0,32.0,-398.5,-0.5200000000000102,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604553941.0,258.8736,258.1647,260.2914,261.9177,0.0,29.0,96.0,-16.0,42.0,32.0,-398.5,-0.5200000000000102,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604564588.0,261.7092,258.8736,260.2914,261.9177,-0.14999999999999858,29.0,96.0,-16.0,42.0,32.0,-398.5,-0.5159999999999911,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604574028.0,261.7092,258.8736,260.2914,262.6266,-0.14999999999999858,29.0,96.0,-16.0,42.0,32.0,-398.5,-0.5159999999999911,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604584752.0,261.459,257.4558,260.2914,262.6266,-0.5499999999999989,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5120000000000005,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604595118.0,261.459,257.4558,259.5825,262.6266,-0.5499999999999989,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5120000000000005,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604605356.0,259.8327,258.6234,259.5825,262.6266,-0.1999999999999993,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5120000000000005,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604613805.0,259.8327,258.6234,259.1238,262.3764,-0.1999999999999993,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5120000000000005,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604624392.0,260.2914,257.9562,259.1238,262.3764,0.05000000000000071,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5120000000000005,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604633986.0,260.2914,257.9562,258.1647,261.459,0.05000000000000071,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5120000000000005,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604644576.0,260.4999,256.2882,258.1647,261.459,-0.14999999999999858,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5080000000000098,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604653633.0,260.4999,256.2882,258.4149,263.3355,-0.14999999999999858,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5080000000000098,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604665167.0,259.33230000000003,256.5384,258.4149,263.3355,-0.5999999999999996,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5240000000000009,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604674439.0,259.33230000000003,256.5384,259.5825,260.0412,-0.5999999999999996,29.0,56.0,-16.0,42.0,32.0,-398.5,-0.5240000000000009,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604687075.0,258.1647,256.2882,259.5825,260.0412,-0.1999999999999993,29.0,20.0,-15.5,48.0,31.0,-398.5,-0.5279999999999916,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604694375.0,258.1647,256.2882,258.8736,264.2529,-0.1999999999999993,29.0,20.0,-15.0,48.0,30.0,-398.5,-0.5279999999999916,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604705035.0,259.5825,256.9971,258.8736,264.2529,-0.1999999999999993,29.0,20.0,-15.0,48.0,30.0,-398.5,-0.5279999999999916,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604713980.0,259.5825,256.9971,256.2882,260.75010000000003,-0.1999999999999993,29.0,20.0,-15.0,48.0,30.0,-398.5,-0.5279999999999916,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604724746.0,259.8327,256.2882,256.2882,260.75010000000003,-0.25,29.0,20.0,-14.5,51.0,29.0,-396.5,-0.5279999999999916,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604734073.0,259.8327,256.2882,262.8768,257.9562,-0.25,29.0,20.0,-13.5,56.0,27.0,-394.5,-0.5279999999999916,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604744259.0,257.9562,255.8295,262.8768,257.9562,-0.5,29.0,20.0,-13.0,56.0,26.0,-394.5,-0.5,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604753535.0,257.9562,255.8295,256.5384,264.0444,-0.5,29.0,20.0,-12.5,60.0,25.0,-394.5,-0.5,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604765115.0,257.9562,256.2882,256.5384,264.0444,-0.5,29.0,20.0,-12.0,60.0,24.0,-394.5,-0.5480000000000018,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604773757.0,257.9562,256.2882,261.2088,264.5031,-0.5,29.0,20.0,-11.0,63.0,22.0,-392.5,-0.5480000000000018,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
1533151604784501.0,260.0412,256.2882,261.2088,264.5031,-0.14999999999999858,29.0,100.0,-10.5,63.0,21.0,-392.5,-0.5759999999999934,-112.0,50.0,-18.295876106935875,-12.300000000000182,-30.0
1533151604794972.0,260.0412,256.2882,261.7092,259.33230000000003,-0.14999999999999858,29.0,100.0,-10.5,63.0,21.0,-392.5,-0.5759999999999934,-112.0,50.0,-18.395876106935784,-12.300000000000182,-30.09999999999991
